model_id,feature_set,features,feature_count,alpha,cap,calibration_base_sigma,calibration_oof_sigma,relative_sigma_improvement,calibration_base_r68,calibration_oof_r68,relative_r68_improvement,calibration_base_r90,calibration_oof_r90,relative_r90_improvement,calibration_protocol_successes,calibration_center_bias_max,background_applied,background_ood,background_strong,background_near_cap,background_energy_trend,background_rank_corr,background_spike_growth,background_2600_spike_growth,background_median_scale_shift,background_ratio_q01,background_ratio_q99,time_ratio_span,time_applied_fraction_span,time_supported_blocks,safety_pass_count,safe
S09_hit_topology_a300_c50,S09_hit_topology,dt|wS2CDF_max|nPMTS2_max|rmsCogS1T_max,4,300.0,0.005,0.04178090146749322,0.04240608805272759,-0.014963453713912278,0.06774135758272384,0.06765539293321905,0.0012690127947290186,0.1312197664911172,0.1312648428436497,-0.00034351800599763394,12,0.15797915007694197,0.15081022686352177,0.001018570914141674,0.8485930346211225,0.0,0.0014864204592525056,0.9999955952767358,1.094887955182073,1.094887955182073,0.0,0.9957502008898388,1.0043532247156244,0.0006373761994100668,0.013521882741535901,10,15,False
S05_s2_pattern_a1000_c50,S05_s2_pattern,dt|wS2CDF_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max,4,1000.0,0.005,0.04178090146749322,0.04243521166493408,-0.01566050933462826,0.06774135758272384,0.06778709952404392,-0.0006752439418449274,0.1312197664911172,0.13083969049957672,0.0028964842851340045,12,0.15817664422483035,0.20259272596326972,0.11312310304027985,0.7973146766808992,0.0,0.002866324751942745,0.9999931993532291,1.0925925925925926,0.9811035525321239,0.0,0.9956883847969326,1.004411392067201,0.00042710252893152223,0.014760528488852176,10,15,False
S05_s2_pattern_a300_c75,S05_s2_pattern,dt|wS2CDF_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max,4,300.0,0.0075,0.04178090146749322,0.042540101964177165,-0.01817099368415076,0.06774135758272384,0.0677205562543496,0.0003070698479705758,0.1312197664911172,0.13078960128920658,0.003278204293556075,12,0.1581478252573877,0.2450331807191728,0.11312310304027985,0.7545244096918565,0.0,0.004135873359485263,0.9999819068325835,1.068840579710145,0.9637320044296789,0.0,0.9935049754778074,1.0066655197525067,0.0005400581477674748,0.01630883567299754,10,15,False
S05_s2_pattern_a100_c75,S05_s2_pattern,dt|wS2CDF_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max,4,100.0,0.0075,0.04178090146749322,0.04258915117554993,-0.01934495618017129,0.06774135758272384,0.06763268887396832,0.0016041708143037514,0.1312197664911172,0.13073583472425546,0.003687948697077559,12,0.15811545073844901,0.22766603220330264,0.11312310304027985,0.7715314573794948,0.0,0.0038780176823818664,0.9999831307970982,1.0195852534562213,1.0195852534562213,0.0,0.9935211656348982,1.006632763952972,0.0005883422318384568,0.015173410404624277,10,15,False
S15_core_hit_pattern_a3000_c50,S15_core_hit_pattern,dt|wS2CDF_max|xS2T_max|yS2B_max|qS2hitStdevTo1_max|qS1hitStdevTo1_max,6,3000.0,0.005,0.04178090146749322,0.042799619457956684,-0.024382384167944693,0.06774135758272384,0.06758559054190436,0.002299437837945173,0.1312197664911172,0.13102517564916022,0.0014829384867877105,12,0.15804926635467687,0.2679150162045373,0.059221153351509855,0.7295848551880241,0.0,0.004893793639843807,0.9999918790849864,1.028839704896043,1.028839704896043,0.0,0.9955649348212677,1.0043847400120658,0.00048097469890462374,0.017367620614658408,10,15,False
S06_s1_pattern_a1000_c75,S06_s1_pattern,dt|wS2CDF_max|qS1hitStdevTo1_max|qS1channelStdevTo1_max,4,1000.0,0.0075,0.04178090146749322,0.04288426671504514,-0.026408363840841664,0.06774135758272384,0.06768640174483036,0.0008112597658878062,0.1312197664911172,0.13089343479325002,0.0024869096066350016,12,0.15689622026880046,0.1673954421523741,0.06221513452338083,0.8225731776325943,0.0,0.004143475473455981,0.9999898698339297,0.9790764790764791,0.9790764790764791,0.0,0.9938339298545507,1.0065998988975637,0.0002535228066014028,0.006829501118134851,10,15,False
S15_core_hit_pattern_a1000_c75,S15_core_hit_pattern,dt|wS2CDF_max|xS2T_max|yS2B_max|qS2hitStdevTo1_max|qS1hitStdevTo1_max,6,1000.0,0.0075,0.04178090146749322,0.04294047669349255,-0.02775371486183742,0.06774135758272384,0.06732369239078607,0.006165586383882649,0.1312197664911172,0.13043358274692118,0.005991351495425956,12,0.15628755666497862,0.201512423478574,0.059221153351509855,0.7962035084109265,0.0,0.0073949277621041904,0.9999859311869366,1.0476190476190477,1.0476190476190477,0.0,0.9934303829095531,1.006537217946579,0.00047935767401197094,0.015068634534007641,10,15,False
S15_core_hit_pattern_a3000_c75,S15_core_hit_pattern,dt|wS2CDF_max|xS2T_max|yS2B_max|qS2hitStdevTo1_max|qS1hitStdevTo1_max,6,3000.0,0.0075,0.04178090146749322,0.04299888214798911,-0.029151613242321073,0.06774135758272384,0.06733334257212197,0.006023130110783814,0.1312197664911172,0.13040629027230752,0.006199342069891145,12,0.15733577703243662,0.410041668810124,0.059221153351509855,0.586480786048665,0.0,0.008231010758267852,0.9999742627344005,1.0405643738977073,1.0405643738977073,0.0,0.993305790082144,1.0066402723817496,0.0005762193626798195,0.018827419620554342,10,15,False
S07_s1_s2_pattern_a3000_c75,S07_s1_s2_pattern,dt|wS2CDF_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max|qS1hitStdevTo1_max|qS1channelStdevTo1_max,6,3000.0,0.0075,0.04178090146749322,0.04349702660565344,-0.04107439231524035,0.06774135758272384,0.06684849652675551,0.013180442315139596,0.1312197664911172,0.13117707019971175,0.0003253800288414155,12,0.15635844597556592,0.15441123514584085,0.1422501157466948,0.8088687689695973,0.0,0.009005361448244546,0.9999879858245294,1.0636054421768708,1.0636054421768708,0.0,0.9938729902360182,1.0066644808045837,0.0007038913052963558,0.00899552251742658,10,15,False
S12_core_channel_pattern_a3000_c75,S12_core_channel_pattern,dt|wS2CDF_max|xS2T_max|yS2B_max|qS2channelStdevTo1_max|qS1channelStdevTo1_max,6,3000.0,0.0075,0.04178090146749322,0.0440508846731105,-0.05433064213282712,0.06774135758272384,0.0664934929160974,0.01842101651273509,0.1312197664911172,0.12927763577658602,0.014800595721702003,12,0.15556797650151388,0.21789186686557951,0.06870723802664747,0.7773342250115747,0.0,0.010059550093072911,0.9999821719159352,1.0479969765684052,1.0479969765684052,0.0,0.9938874044766864,1.006703918971524,0.0006595447135977484,0.016433629221386276,10,15,False
S10_corrected_position_a1000_c75,S10_corrected_position,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,1000.0,0.0075,0.04178090146749322,0.04172179947233111,0.0014145696499175964,0.06774135758272384,0.0679074521932549,-0.0024518937390387574,0.1312197664911172,0.1311122841839839,0.0008191014967288135,12,0.15737180838978593,0.5258192293842275,0.005247183497093472,0.4718452595298112,0.0,0.004459428244847888,0.9999707396202071,1.3423280423280424,0.9755291005291005,0.0,0.9934063569954419,1.0067325588274705,0.00026305675427251707,0.014554087530966209,10,14,False
S06_s1_pattern_a300_c25,S06_s1_pattern,dt|wS2CDF_max|qS1hitStdevTo1_max|qS1channelStdevTo1_max,4,300.0,0.0025,0.04178090146749322,0.0417403304605318,0.0009710419243343926,0.06774135758272384,0.06774135758272384,0.0,0.1312197664911172,0.1312197664911172,0.0,12,0.15733078218516294,0.020494881423941562,0.06221513452338083,0.9776325942692525,0.0,0.0011507126692058517,0.999999838551716,1.0414614121510675,1.0414614121510675,0.0,1.0,1.000324287913679,0.000720192654402152,0.004853216196289235,10,14,False
S09_hit_topology_a100_c25,S09_hit_topology,dt|wS2CDF_max|nPMTS2_max|rmsCogS1T_max,4,100.0,0.0025,0.04178090146749322,0.04175777123443489,0.0005536078027500446,0.06774135758272384,0.06766702049957933,0.0010973663032031178,0.1312197664911172,0.1312197664911172,0.0,12,0.15732111173960217,0.05983846905705026,0.001018570914141674,0.93998662482638,0.0,0.0008180567649118195,0.9999995657031405,0.9800664451827243,0.9062980030721967,0.0,0.9981393009365889,1.0019330629514893,0.0005338518985531504,0.00619322873658134,10,14,False
S09_hit_topology_a300_c25,S09_hit_topology,dt|wS2CDF_max|nPMTS2_max|rmsCogS1T_max,4,300.0,0.0025,0.04178090146749322,0.04175812676486003,0.0005450984022188354,0.06774135758272384,0.06770225728264245,0.0005771998300099224,0.1312197664911172,0.13119607535014818,0.00018054551995116963,12,0.15701945915015203,0.07472606615566645,0.001018570914141674,0.9250270075621174,0.0,0.0007167870090555342,0.9999994454082155,1.0843776106934002,1.0843776106934002,0.0,0.9980232430014047,1.0020264250285362,0.0004481652670978997,0.007010896008728604,10,14,False
S15_core_hit_pattern_a100_c25,S15_core_hit_pattern,dt|wS2CDF_max|xS2T_max|yS2B_max|qS2hitStdevTo1_max|qS1hitStdevTo1_max,6,100.0,0.0025,0.04178090146749322,0.04175845966413455,0.0005371306642613094,0.06774135758272384,0.06775465971026458,-0.00019636641507347896,0.1312197664911172,0.1312197664911172,0.0,12,0.15729928377714153,0.0353721899274654,0.059221153351509855,0.9638458768455167,0.0,0.0011936740588202456,0.9999997519687398,1.0,1.0,0.0,0.9985660814390905,1.0014500450974797,0.0004463846070146271,0.004338733113453508,10,14,False
S07_s1_s2_pattern_a300_c25,S07_s1_s2_pattern,dt|wS2CDF_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max|qS1hitStdevTo1_max|qS1channelStdevTo1_max,6,300.0,0.0025,0.04178090146749322,0.041760867012881814,0.00047951226296527594,0.06774135758272384,0.06774077337748992,8.624055595762847e-06,0.1312197664911172,0.1312186348445557,8.624055595762847e-06,12,0.1569741287636054,0.010000514429754618,0.1422501157466948,0.9897422706929369,0.0,0.0022186024890304074,0.9999999039470763,1.0,1.0,0.0,1.0,1.0,0.0009142509730326598,0.0019611890999174236,10,14,False
S14_core_hit_topology_a100_c25,S14_core_hit_topology,dt|wS2CDF_max|xS2T_max|yS2B_max|nPMTS2_max|rmsCogS1T_max,6,100.0,0.0025,0.04178090146749322,0.04178089214833258,2.2304833813269198e-07,0.06774135758272384,0.06777933383616216,-0.0005606066189616232,0.1312197664911172,0.1312197664911172,0.0,12,0.1569401626154303,0.05777046144348989,0.0017181953804208036,0.942106075415402,0.0,0.0006977602109326463,0.9999995782943368,1.0067460317460317,1.0067460317460317,0.0,0.9982063475195528,1.0019318446716743,0.00039399731268674465,0.006915772089182495,10,14,False
S09_hit_topology_a1000_c25,S09_hit_topology,dt|wS2CDF_max|nPMTS2_max|rmsCogS1T_max,4,1000.0,0.0025,0.04178090146749322,0.04179290971438612,-0.00028740995218212717,0.06774135758272384,0.06772776708281633,0.00020062337680371023,0.1312197664911172,0.13119378944751672,0.0001979659337545403,12,0.15714472216297237,0.1007047687638253,0.001018570914141674,0.8990277277637738,0.0,0.0009178273346190312,0.9999992741359912,1.0238095238095237,1.0238095238095237,0.0,0.9979389839240924,1.0021210948363062,0.00046243406134627296,0.006388963060001737,10,14,False
S13_core_s2_shape_a100_c25,S13_core_s2_shape,dt|wS2CDF_max|xS2T_max|yS2B_max|wS2FWHM_max|tDiffBottomTopS2_max,6,100.0,0.0025,0.04178090146749322,0.04179395335847719,-0.00031238892713036925,0.06774135758272384,0.06774077337748992,8.624055595762847e-06,0.1312197664911172,0.13176403077825832,-0.004147730953156126,12,0.15728189728540865,0.1526107310046813,0.0101754205463244,0.8465353156026545,0.0,0.0008898803180673218,0.9999988719846367,1.0742296918767507,1.0350877192982455,0.0,0.9978596387072396,1.0021638320633905,0.000523668494021301,0.013640156428936623,10,14,False
S08_s2_shape_a100_c25,S08_s2_shape,dt|wS2CDF_max|wS2FWHM_max|tDiffBottomTopS2_max,4,100.0,0.0025,0.04178090146749322,0.04182631213099754,-0.0010868761062909904,0.06774135758272384,0.06779209137233046,-0.0007489337594785983,0.1312197664911172,0.13176077032149058,-0.004122883654193998,12,0.1575945480532307,0.1578373373115901,0.009053963681259323,0.8414115952466691,0.0,0.0007837674001789588,0.9999988509167073,0.9936120789779326,0.9672131147540983,0.0,0.9978579153493995,1.00216580940574,0.00046626754509349055,0.009995607403459839,10,14,False
S15_core_hit_pattern_a3000_c25,S15_core_hit_pattern,dt|wS2CDF_max|xS2T_max|yS2B_max|qS2hitStdevTo1_max|qS1hitStdevTo1_max,6,3000.0,0.0025,0.04178090146749322,0.041839641869355834,-0.0014059151382437296,0.06774135758272384,0.06772845300926084,0.00019049770957491052,0.1312197664911172,0.1311404508704941,0.0006044487255542075,12,0.15715740794289035,0.1322290241267555,0.059221153351509855,0.8665569216523483,0.0,0.001574676937639127,0.9999989569967351,1.0843776106934002,1.0843776106934002,0.0,0.9978444504616105,1.002116197923049,0.0003273620397570287,0.007548390365639757,10,14,False
S17_geometry_shape_a3000_c75,S17_geometry_shape,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max|wS2FWHM_max|tDiffBottomTopS2_max,8,3000.0,0.0075,0.04178090146749322,0.04186230290321328,-0.0019482929487146805,0.06774135758272384,0.06778947264167792,-0.0007102759772021905,0.1312197664911172,0.13130706970685663,-0.0006653206149802582,12,0.15688894281997512,0.6777406245177221,0.010432635423632902,0.3172591182674006,0.0,0.00352441141024026,0.9999665222717753,1.1909937888198758,1.0742296918767507,0.0,0.9933708647327499,1.0067071011213065,0.00022877763459772105,0.011217538016968565,10,14,False
S10_corrected_position_a3000_c25,S10_corrected_position,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,3000.0,0.0025,0.04178090146749322,0.04186529143367806,-0.0020198215744697823,0.06774135758272384,0.06792215144054829,-0.0026688844787863264,0.1312197664911172,0.1310822001319315,0.001048366133123646,12,0.1577873369963595,0.2988322444570194,0.005247183497093472,0.6996861978496837,0.0,0.0013146664088288147,0.9999978938651276,1.019140989729225,0.9657738095238095,0.0,0.997811377608253,1.0022229214660403,0.00020376460140147934,0.01073492981007429,10,14,False
S06_s1_pattern_a3000_c25,S06_s1_pattern,dt|wS2CDF_max|qS1hitStdevTo1_max|qS1channelStdevTo1_max,4,3000.0,0.0025,0.04178090146749322,0.04187370203204765,-0.002221124037417699,0.06774135758272384,0.0677889704635204,-0.0007028628078262766,0.1312197664911172,0.13119607535014818,0.00018054551995116963,12,0.15748412032873405,0.10302999125469417,0.06221513452338083,0.8940171819538042,0.0,0.0011813171404961385,0.999999269725534,1.0172413793103448,1.0172413793103448,0.0,0.9979054744925897,1.0021121936075523,0.0004150730495600108,0.010517079095459209,10,14,False
S17_geometry_shape_a1000_c75,S17_geometry_shape,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max|wS2FWHM_max|tDiffBottomTopS2_max,8,1000.0,0.0075,0.04178090146749322,0.041884326067607974,-0.002475403748653404,0.06774135758272384,0.06812363172893415,-0.005643142680503477,0.1312197664911172,0.13112203762523336,0.0007447724416613788,12,0.15716885378138024,0.5320232522249086,0.010432635423632902,0.46550748495292965,0.0,0.004014717964390429,0.9999697122745983,1.0823575331772053,1.0823575331772053,0.0,0.9933864008856048,1.006718790937082,0.0003601240321315924,0.017911677446028063,10,14,False
S04_top_bottom_xy_a100_c25,S04_top_bottom_xy,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max,6,100.0,0.0025,0.04178090146749322,0.04188835612483982,-0.0025718606725180226,0.06774135758272384,0.06771519374784613,0.00038623133358028916,0.1312197664911172,0.1310413417116292,0.0013597401082104943,12,0.15726212136704587,0.13478059570965584,0.001821081331344205,0.865034209578682,0.0,0.001081378652733171,0.9999989712149313,0.9969278033794163,0.9969278033794163,0.0,0.9978864287365485,1.0021639889796046,0.00029486973159631447,0.008464079273327846,10,14,False
S10_corrected_position_a3000_c50,S10_corrected_position,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,3000.0,0.005,0.04178090146749322,0.041893510900687964,-0.0026952370398793946,0.06774135758272384,0.06794924004607428,-0.0030687673050628916,0.1312197664911172,0.13083910469837445,0.0029009485607376373,12,0.1577493149537773,0.5377951540717115,0.005247183497093472,0.45913884459077114,0.0,0.002707540488126517,0.999986817680451,0.9640522875816994,0.9118629908103593,0.0,0.9955970376931116,1.0044812349631214,0.00018004643232716333,0.01393476465730803,10,14,False
S16_geometry_s2_pattern_a3000_c25,S16_geometry_s2_pattern,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max,8,3000.0,0.0025,0.04178090146749322,0.04189672753048328,-0.0027722250818396077,0.06774135758272384,0.06771607889449971,0.0003731647715099484,0.1312197664911172,0.13113465728651777,0.0006486004881374186,12,0.15676314620665655,0.12799012294871134,0.11393590205257471,0.8715263130819486,0.0,0.00103971964988783,0.9999988520942553,1.0535714285714286,0.9902419984387197,0.0,0.9979198031462063,1.0021660992124168,0.00027245081970117546,0.015070189925681252,10,14,False
S09_hit_topology_a100_c50,S09_hit_topology,dt|wS2CDF_max|nPMTS2_max|rmsCogS1T_max,4,100.0,0.005,0.04178090146749322,0.0419052958766746,-0.0029773031412010376,0.06774135758272384,0.06777122280229783,-0.00044087128808301124,0.1312197664911172,0.1312057299441702,0.00010696976013846449,12,0.1572170251912205,0.11743402438397037,0.001018570914141674,0.8822881835485364,0.0,0.0013260982937853554,0.9999966255678772,1.0642135642135642,1.0642135642135642,0.0,0.9958428905155722,1.00427703474465,0.0008796392813372744,0.01682493806771264,10,14,False
S04_top_bottom_xy_a3000_c25,S04_top_bottom_xy,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max,6,3000.0,0.0025,0.04178090146749322,0.041905400195645884,-0.0029797999511698148,0.06774135758272384,0.06794787384474077,-0.0030485993990412297,0.1312197664911172,0.1309428622247125,0.002110232884947605,12,0.1577802121249008,0.33340192396728224,0.001821081331344205,0.6660424918977313,0.0,0.0013099879932869892,0.9999976669106379,1.0607385811467445,0.9588057445200303,0.0,0.9978016954539608,1.0022259451873228,0.0001448360461486775,0.013831544178365018,10,14,False
S08_s2_shape_a3000_c50,S08_s2_shape,dt|wS2CDF_max|wS2FWHM_max|tDiffBottomTopS2_max,4,3000.0,0.005,0.04178090146749322,0.041912948648351635,-0.0031604674916156927,0.06774135758272384,0.06813718001869805,-0.005843142949871316,0.1312197664911172,0.13067377210690728,0.004160915682218214,12,0.1574909342160412,0.5346982869489171,0.009053963681259323,0.4611759864190545,0.0,0.0022489360165182204,0.9999863924825695,1.0368480725623583,0.9772256728778468,0.0,0.9955648033551792,1.0044657727435733,0.0002756152415055446,0.012131735453188686,10,14,False
S03_bottom_xy_a3000_c25,S03_bottom_xy,dt|wS2CDF_max|xS2B_max|yS2B_max,4,3000.0,0.0025,0.04178090146749322,0.04191593892637151,-0.0032320379440196056,0.06774135758272384,0.06789690734107101,-0.0022962303074192114,0.1312197664911172,0.1310001837240903,0.001673397026215162,12,0.15757879823817167,0.34833067544626783,0.001810792736251865,0.6511034518236535,0.0,0.0011345086409857257,0.9999975875889217,1.0067460317460317,1.0067460317460317,0.0,0.9977941547545234,1.002224858306847,0.00015585453810551542,0.015724700872613073,10,14,False
S14_core_hit_topology_a100_c50,S14_core_hit_topology,dt|wS2CDF_max|xS2T_max|yS2B_max|nPMTS2_max|rmsCogS1T_max,6,100.0,0.005,0.04178090146749322,0.041917408048774,-0.0032672004788356634,0.06774135758272384,0.0677968936210632,-0.0008198247026793837,0.1312197664911172,0.13118543412470135,0.00026164020356012063,12,0.1570605779424148,0.11555121148207212,0.0017181953804208036,0.8841401306651576,0.0,0.0011291874470157868,0.99999664953131,1.0278745644599303,0.9833333333333333,0.0,0.9958953118603227,1.0042998967911159,0.0006992043073978937,0.012283236994219654,10,14,False
S11_historical_core_a3000_c25,S11_historical_core,dt|wS2CDF_max|xS2T_max|yS2B_max,4,3000.0,0.0025,0.04178090146749322,0.04193080422341599,-0.0035878296220916983,0.06774135758272384,0.06790114026759513,-0.002358716898700486,0.1312197664911172,0.13103148790780017,0.0014348340067330545,12,0.15759358185234007,0.3472195071762951,0.0009979937239569937,0.6522351972838109,0.0,0.0011430234693057654,0.9999975992562082,0.9577922077922078,0.9577922077922078,0.0,0.9977985647843274,1.0022242360263744,0.00017773412265942312,0.016928158546655636,10,14,False
S13_core_s2_shape_a3000_c50,S13_core_s2_shape,dt|wS2CDF_max|xS2T_max|yS2B_max|wS2FWHM_max|tDiffBottomTopS2_max,6,3000.0,0.005,0.04178090146749322,0.04193732344514735,-0.003743863156610683,0.06774135758272384,0.06812858217857416,-0.005716221370046348,0.1312197664911172,0.13081536810400599,0.003081840472095143,12,0.1573220500538286,0.5377231339060651,0.0101754205463244,0.45856268326560007,0.0,0.001968691275780075,0.9999864118223459,0.9950396825396826,0.9915966386554622,0.0,0.9955703456580864,1.0044679877526974,0.0002617657236421156,0.015792733278282345,10,14,False
S05_s2_pattern_a1000_c25,S05_s2_pattern,dt|wS2CDF_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max,4,1000.0,0.0025,0.04178090146749322,0.041942631663398386,-0.003870912072852173,0.06774135758272384,0.06773839456779554,4.374011732322103e-05,0.1312197664911172,0.13112942497037292,0.0006884749391045109,12,0.15740521321111245,0.10094140645094912,0.11312310304027985,0.8990071505735892,0.0,0.0009278840118207855,0.9999991261814758,1.0362997658079627,1.0362997658079627,0.0,0.997955903773364,1.0021197288897374,0.0002818879503345695,0.012180016515276629,10,14,False
S16_geometry_s2_pattern_a3000_c50,S16_geometry_s2_pattern,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max,8,3000.0,0.005,0.04178090146749322,0.04194429848296522,-0.003910806366854702,0.06774135758272384,0.06789195953937602,-0.002223190706921674,0.1312197664911172,0.13072827300323353,0.0037455750838950586,12,0.15765041089009513,0.25752353516127374,0.11393590205257471,0.7403981686300736,0.0,0.0030176648391412523,0.999991569856693,1.0460992907801419,0.9783163265306122,0.0,0.995717390525382,1.0044569000769719,0.00025257419967195105,0.014270303124104322,10,14,False
S02_top_xy_a3000_c50,S02_top_xy,dt|wS2CDF_max|xS2T_max|yS2T_max,4,3000.0,0.005,0.04178090146749322,0.0419604689668646,-0.004297836883943029,0.06774135758272384,0.06803648082554246,-0.004356618369483201,0.1312197664911172,0.13072931277751557,0.0037376511688490544,12,0.1575158924181036,0.5887031225886106,0.0006893358711867895,0.4102165749266938,0.0,0.002931851994535004,0.9999858403402118,1.0702947845804989,1.0702947845804989,0.0,0.995579078420824,1.0044805828657277,0.00017428774264582891,0.014304756115011696,10,14,False
S16_geometry_s2_pattern_a1000_c75,S16_geometry_s2_pattern,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max|qS2hitStdevTo1_max|qS2channelStdevTo1_max,8,1000.0,0.0075,0.04178090146749322,0.041961269841669424,-0.004317005326381906,0.06774135758272384,0.06765413183682388,0.0012876291384247285,0.1312197664911172,0.13071235016736552,0.003866919880443631,12,0.1577613910269966,0.26475641751118884,0.11393590205257471,0.7349452132311333,0.0,0.0036890526530822722,0.9999804123289446,1.1955420466058764,1.0476190476190477,0.0,0.9935454867600882,1.0066882797752106,0.0005494997535828716,0.014141205615194052,10,14,False
S14_core_hit_topology_a100_c75,S14_core_hit_topology,dt|wS2CDF_max|xS2T_max|yS2B_max|nPMTS2_max|rmsCogS1T_max,6,100.0,0.0075,0.04178090146749322,0.04196432980740386,-0.004390243711073438,0.06774135758272384,0.06797714729381153,-0.003480734952790776,0.1312197664911172,0.13096188959243218,0.001965229062516727,12,0.15684766238144943,0.17185040382735736,0.0017181953804208036,0.827707186583672,0.0,0.0022666809756732038,0.9999890326168572,1.0535714285714286,0.9965404965404966,0.0,0.9936895410075832,1.006605682032179,0.0008059743884607506,0.01732227988203569,10,14,False
S03_bottom_xy_a3000_c50,S03_bottom_xy,dt|wS2CDF_max|xS2B_max|yS2B_max,4,3000.0,0.005,0.04178090146749322,0.04196729923078338,-0.004461315020576562,0.06774135758272384,0.06793135973271691,-0.0028048175704338263,0.1312197664911172,0.13080073416112323,0.003193362869018168,12,0.15757970373245167,0.6019033900920829,0.001810792736251865,0.3968414013066516,0.0,0.0026666927616996556,0.999985652855187,0.9800664451827243,0.9101274312541918,0.0,0.9955780922636388,1.0044830435621237,0.0001880115690418016,0.020189186337541853,10,14,False
S14_core_hit_topology_a300_c50,S14_core_hit_topology,dt|wS2CDF_max|xS2T_max|yS2B_max|nPMTS2_max|rmsCogS1T_max,6,300.0,0.005,0.04178090146749322,0.041990185032678526,-0.005009072514821966,0.06774135758272384,0.0678282842459656,-0.0012832140710437034,0.1312197664911172,0.13117010299658657,0.0003784757118431292,12,0.15717948360077894,0.15016204537270436,0.0017181953804208036,0.8493029476824939,0.0,0.0011086269195754932,0.9999956489288144,1.0952380952380953,1.0952380952380953,0.0,0.9957713680984505,1.004359982384631,0.0005220148070625985,0.01393476465730803,10,14,False
S13_core_s2_shape_a300_c25,S13_core_s2_shape,dt|wS2CDF_max|xS2T_max|yS2B_max|wS2FWHM_max|tDiffBottomTopS2_max,6,300.0,0.0025,0.04178090146749322,0.042066557905164656,-0.0068370099169279275,0.06774135758272384,0.06777401858617794,-0.00048214273553970344,0.1312197664911172,0.13137201618551692,-0.0011602649392767894,12,0.15813060402622559,0.17045115489479912,0.0101754205463244,0.8288492206389217,0.0,0.0009733356347404312,0.9999987383599019,1.1238095238095238,1.0172413793103448,0.0,0.9978411614827841,1.0021738664852342,0.00022620514267523983,0.01125103220478943,10,14,False
S01_M06_reference_a3000_c25,S01_M06_reference,dt|wS2CDF_max,2,3000.0,0.0025,0.04178090146749322,0.04211285658463089,-0.00794514013528258,0.06774135758272384,0.06791834518376974,-0.002612696399385994,0.1312197664911172,0.13100920208931438,0.0016046698407824467,12,0.15752330231724743,0.34555275477133596,0.0006790472760944493,0.6538402181182159,0.0,0.0011160570753381762,0.999997587788483,0.9271428571428572,0.921875,0.0,0.9977914248649692,1.0022235250276708,0.00025471877910798746,0.01321222130470684,10,14,False
S17_geometry_shape_a100_c25,S17_geometry_shape,dt|wS2CDF_max|xS2T_max|yS2T_max|xS2B_max|yS2B_max|wS2FWHM_max|tDiffBottomTopS2_max,8,100.0,0.0025,0.04178090146749322,0.042135934117975546,-0.008497486603024962,0.06774135758272384,0.06774655251954677,-7.668781684189163e-05,0.1312197664911172,0.13144601920738416,-0.0017242273958952836,12,0.1580936111508784,0.12939966047636195,0.010432635423632902,0.8699418694377283,0.0,0.001087442188716796,0.9999989995950962,1.028486394557823,1.028486394557823,0.0,0.9978991302044038,1.002153144418346,0.00037512648252313596,0.009496284062758056,10,14,False
S03_bottom_xy_a3000_c75,S03_bottom_xy,dt|wS2CDF_max|xS2B_max|yS2B_max,4,3000.0,0.0075,0.04178090146749322,0.042140959565725056,-0.008617767582443703,0.06774135758272384,0.0677189630046889,0.00033058944836761306,0.1312197664911172,0.13100517306460624,0.0016353742446681974,12,0.1572451844263365,0.7555224034158136,0.001810792736251865,0.24271824682339627,0.0,0.004241388682875015,0.9999661821486662,1.1017740429505136,1.0535714285714286,0.0,0.9933754790642354,1.0067058487537317,0.0002176878491051415,0.014425213742776055,10,14,False
S12_core_channel_pattern_a3000_c50,S12_core_channel_pattern,dt|wS2CDF_max|xS2T_max|yS2B_max|qS2channelStdevTo1_max|qS1channelStdevTo1_max,6,3000.0,0.005,0.04178090146749322,0.04215840537432266,-0.009035322206323082,0.06774135758272384,0.0674752657567738,0.003928055702531408,0.1312197664911172,0.13042853368492502,0.006029829402613207,12,0.15467883213320643,0.13856679870363703,0.06870723802664747,0.8582231596275529,0.0,0.006105803598549918,0.9999940979856511,1.0195852534562213,1.0195852534562213,0.0,0.9960211180929224,1.004414017918359,0.0007293279088693705,0.016115839265057413,10,14,False
