scheme,candidate,outer_fold,inner_validation_fold,alpha,train_scale,validation_r68,validation_r90,validation_tail_beyond_2r68
event_random5,A1_s2_lifetime,3,4,0.2,1.011494902635877,0.098387149437146,0.18302237233236873,0.0811111111111111
event_random5,A1_s2_lifetime,3,4,0.25,1.0144643274426608,0.09513588364901776,0.1768094752115692,0.07888888888888888
event_random5,A1_s2_lifetime,3,4,0.30000000000000004,1.0142065086496657,0.09373958280704037,0.17020159564253634,0.07888888888888888
event_random5,A1_s2_lifetime,3,4,0.35,1.0179708981899402,0.09068801209209537,0.16967022771429824,0.08222222222222222
event_random5,A1_s2_lifetime,3,4,0.4,1.0100827989203478,0.09288064827322201,0.16644116581698343,0.07111111111111111
event_random5,A1_s2_lifetime,3,4,0.45000000000000007,1.0066801737793574,0.09559908595415756,0.17055210800408382,0.06111111111111111
event_random5,A1_s2_lifetime,3,4,0.5,1.0051891547715028,0.09801764335586738,0.1739195423835712,0.07
event_random5,A1_s2_lifetime,3,4,0.55,1.0024291605645872,0.10103727768032672,0.17848761297869647,0.07333333333333333
event_random5,A1_s2_lifetime,3,4,0.6,1.0086978793202146,0.10555060984707926,0.1869231643803998,0.07222222222222222
event_random5,A1_s2_lifetime,3,4,0.65,1.003239466750843,0.11036277667632943,0.19459745685942137,0.07333333333333333
event_random5,A1_s2_lifetime,3,4,0.7000000000000001,1.0040162529023253,0.11951766257328444,0.20612442287860339,0.06777777777777778
event_random5,A1_s2_lifetime,3,4,0.75,1.0054364728502798,0.128147576653176,0.22024679723163948,0.06888888888888889
event_random5,A1_s2_lifetime,3,4,0.8,1.003671600753052,0.13638070611764558,0.23409281994502257,0.06555555555555556
event_random5,A1_s2_lifetime,3,4,0.85,1.0018458201716443,0.14802204331577062,0.25158326591131236,0.06111111111111111
event_random5,A1_s2_lifetime,3,4,0.9,0.9989244980886272,0.15925807898684885,0.26774735346047746,0.058888888888888886
event_random5,A1_s2_lifetime,4,0,0.1,1.0061135578002982,0.1072908821005974,0.20168226660273136,0.08444444444444445
event_random5,A1_s2_lifetime,4,0,0.15000000000000002,1.0122345305126998,0.1019292742874765,0.18794693006590435,0.08333333333333333
