delta_r68
-0.04068402420979854
-0.03984256582926206
-0.04295033180509611
-0.040165124824103254
-0.04105600969209898
-0.03976862954421746
-0.04007587949904792
-0.039271021347266705
-0.03861629022577007
-0.03910196615579771
-0.04156813635752221
-0.039463535469318904
-0.039809815578092864
-0.041498027764721765
-0.03733254975441673
-0.039285428705945855
-0.038927321785668594
-0.04184046095491856
-0.03809013459806461
-0.04057093724205045
-0.03924224753157357
-0.039327921807969304
-0.03654998092860645
-0.03992225236519377
-0.04090486968960691
-0.04092916220139865
-0.04095660056848831
-0.03974910715138631
-0.04053914147111669
-0.04059250063204061
-0.04152941183263367
-0.03823301106616416
-0.03930419124470312
-0.04102286162211129
-0.03982732444981771
-0.040343900653253974
-0.03893988211830064
-0.039202943827296145
-0.03980647726786859
-0.040150905804549664
-0.04271218122574724
-0.042309420560711575
-0.03954854031801589
-0.042361718462025036
-0.04016259520459137
-0.04331563069093956
-0.04262413476517391
-0.042126131581980766
-0.041442443502368864
-0.03898537026791558
-0.043145436814065824
-0.04065399677929796
-0.04636044473281162
-0.04036071078909777
-0.04267737898527454
-0.03913558449257401
-0.039748401644324874
-0.039727303223738256
-0.0405426845189673
-0.03939512434823486
-0.041364760727334714
-0.039599990656924086
-0.03955864945743469
-0.039765408973034086
-0.040105550261931244
-0.039835779356138704
-0.03813681117194184
-0.04117928306985816
-0.04221279580694909
-0.0413838130749682
-0.039284145510938624
-0.04056176008402768
-0.04052027670106838
-0.03875531119529017
-0.039645900626136654
-0.0423305333150458
-0.03951175409462902
-0.039034350956471425
-0.04120274658626351
-0.04108671104731993
-0.04121607041922904
-0.04452629780098766
-0.04089804320228993
-0.042448790084709226
-0.039307840195932704
-0.040524657896240976
-0.040421651939654295
-0.04142162029129942
-0.04032541347286356
-0.03870947217050102
-0.041522289773364876
-0.04053262926553873
-0.04233959922933711
-0.04116345906103187
-0.04189431379940047
-0.04134783736256953
-0.03745285868518496
-0.03843316143629777
-0.03913708451176187
-0.0441681600010682
-0.03959770124675752
-0.03953756560254745
-0.04456506827875109
-0.0415122865454277
-0.038727035950875885
-0.04414107052032981
-0.04227611217193222
-0.04393981139667655
-0.041557756916832604
-0.03916040991246725
-0.03825685790921382
-0.04209600648422945
-0.038819834590460844
-0.03903015780681261
-0.039795154114594763
-0.039514264743978594
-0.04175642465664281
-0.03889846232750656
-0.04239750517037831
-0.03904226230226219
-0.040828545773918826
-0.03887620042928342
-0.04155496146813045
-0.039984067625194915
-0.03982291329986369
-0.0398110194085326
-0.039745762642886866
-0.039746685910067664
-0.04053433422018969
-0.04333310613604108
-0.04190485712094415
-0.04267686917568495
-0.03956747083478873
-0.039058616869251016
-0.039929404756863685
-0.04345603409018167
-0.0426688198974432
-0.04018017048488921
-0.04055163760151298
-0.04085757073327664
-0.03840942174656085
-0.038482017597397014
-0.040747155799956095
-0.03945653346717301
-0.04023425122605134
-0.04091143315736709
-0.04055839270457093
-0.0423463235119219
-0.03824797450476561
-0.03873552256478881
-0.0382850797122284
-0.0376146940115448
-0.038208921539695406
-0.04381249521807939
-0.03901975041951611
-0.04049668754553992
-0.03999431036263504
-0.0397802485943759
-0.0392261398630292
-0.04139095565664173
-0.04006439294955972
-0.039668549373536546
-0.039101617184175014
-0.03792937790248346
-0.0408312505297161
-0.04025038215713647
-0.0394529698201322
-0.03963131736019719
-0.04080201537766738
-0.038990709437443004
-0.04053874292040454
-0.036048628843930335
-0.03976890141241262
-0.038812046302156594
-0.03832155299872508
-0.04001920862877549
-0.03990486136052612
-0.03653117776391658
-0.03904018678077784
-0.042183284803050246
-0.04365939386913702
-0.03903343790754164
-0.03991775232264792
-0.04420985190510821
-0.04206401274236056
-0.04077232958363744
-0.04117915547858752
-0.038158035595180204
-0.03957158762825254
-0.0426876166468263
-0.04287840430276364
-0.0379486542587663
-0.043889017531415726
-0.04015449698659225
-0.03988611670286865
-0.03959356641986124
-0.0423368667608843
-0.040818287405395004
-0.03936765127032224
-0.038160540146489674
-0.044895358713221215
-0.03598555066757346
-0.038381447528831034
-0.044344018298926535
-0.039580711460461555
-0.03863797167400165
-0.04101380400524955
-0.041534671834408766
-0.042766535857965415
-0.04196646350520974
-0.040539698642497374
-0.03980447764691279
-0.03826517120647882
-0.039794079526644544
-0.040737089772306584
-0.0396436689126992
-0.04377010942955975
-0.03857542734773796
-0.04121531432144774
-0.040153873144773894
-0.04036416051108922
-0.03797736660346186
-0.03981325903936265
-0.04124067420824674
-0.04284032208524827
-0.0385716416621281
-0.039902864441123245
-0.04007951273139389
-0.04142743033089717
-0.04010352009780668
-0.04080850490059215
-0.03885743884801723
-0.04227478953476867
-0.04003816018796881
-0.03917958265839302
-0.04000208682573658
-0.04109693972206828
-0.043961620604003424
-0.04246656587403562
-0.038793017935196725
-0.039824007785940585
-0.039487325920442184
-0.03885424073181962
-0.039762534875038946
-0.04050575426826272
-0.039135350429988315
-0.04054177510872775
-0.03928471457595255
-0.040356560674898415
-0.04059528326262626
-0.04061549414937146
-0.039437643504093185
-0.03861425493779306
-0.04037027929671484
-0.04046268357555284
-0.03916777304554382
-0.04104623093145439
-0.0407451478100781
-0.04027814872170997
-0.041034647461678245
-0.042374884228223456
-0.03993778423775117
-0.041199535940435364
-0.03984531169714067
-0.04214263877343485
-0.03890049553320424
-0.03914446992984286
-0.04346912684193807
-0.0375392417436964
-0.040348560499010186
-0.040054345321443446
-0.041091725128197795
-0.04234242957975988
-0.04111420658785381
-0.03740557032359533
-0.042957491761423286
-0.04105211574309407
-0.042607484510188504
-0.039774895825415726
-0.03948283096061923
-0.04024090822644033
-0.04195219443992434
-0.041486142046699426
-0.03845339373452129
-0.03971562388147763
-0.04136349497231268
-0.039447261921117915
-0.04309202014109024
-0.04084337516092082
-0.038111819971704985
-0.040322952263881065
-0.040459927445187074
-0.044553269960752415
-0.04107457550377503
-0.03966275045900443
-0.03879617291064836
-0.04068506611387998
-0.043436180804804436
-0.03888807897472442
-0.038322037036454606
-0.04223456335754068
-0.04107743456449259
-0.03808131492563252
-0.04123694110678359
-0.04278135010117308
-0.038935880731975486
-0.04153682594575961
-0.039379348723093364
-0.040269283111847624
-0.03954046410974058
-0.0412864212376922
-0.04035389092683158
-0.03960702012041359
-0.04120363313151876
-0.039953862872988646
-0.039329804796272794
-0.040390090347629665
-0.040483088728475114
-0.03782039001926315
-0.04102211912287122
-0.03986392394402587
-0.03926379011102686
-0.040221300992905586
-0.038654924198485846
-0.04154955284158836
-0.039879185229978076
-0.04003143285938519
-0.04089409279059536
-0.041048699790821104
-0.04024544930951112
-0.04056854867877295
-0.039676926379393324
-0.03866269712534645
-0.04064469691168751
-0.04173350516240136
-0.04040858417216431
-0.0369978855914056
-0.038812103999310364
-0.038565897155412726
-0.04042816733947479
-0.03960835228267644
-0.03993972760896005
-0.04157392345374792
-0.03975332112926412
-0.03999095149228915
-0.04115504280325084
-0.04014918590746093
-0.04229738111810459
-0.041799781499375445
-0.038308775802709624
-0.03883819805524197
-0.039966690113239986
-0.04133106273808561
-0.03768253634989756
-0.04364838728170706
-0.039575751989400845
-0.04164849987720385
-0.039745207174301994
-0.041405044316057835
-0.0419176757664598
-0.04026118615232151
-0.03991292947870122
-0.041552626619090524
-0.041878555472788084
-0.04135068908217883
-0.03974598916735671
-0.043544039346674696
-0.040808575349730446
-0.04311534726464353
-0.041002568747878776
-0.03963615011513161
-0.04309852087137768
-0.04122412060374209
-0.039985713761174595
-0.04090649685175936
-0.0399357446561068
-0.03909766763680357
-0.038656458657157194
-0.04358314275793375
-0.039877261429885555
-0.04408769476340062
-0.038086996289645444
-0.038694820441303415
-0.040544731640735396
-0.04022265960058524
-0.041665210144521916
-0.040582417666873635
-0.039611859962204815
-0.04032272639152315
-0.037639838274604244
-0.04056300923661463
-0.03947410542618915
-0.03997414207646678
-0.042729154324375865
-0.03885119085447525
-0.04001670891360645
-0.04066698841392398
-0.04013041189840836
-0.040657150498360176
-0.040813363783333605
-0.03806680618174106
-0.04017316267897948
-0.0415021681359474
-0.04096019965069683
-0.04125553302442142
-0.03776154455145339
-0.03721069235727875
-0.03922699863621578
-0.04196600842332812
-0.044726195816832764
-0.039750794887026986
-0.04117505786882458
-0.041150746584494115
-0.038904560070309666
-0.04195253871097687
-0.038949478289321535
-0.03731326593907716
-0.041313050830196804
-0.03987949550846885
-0.044444338167803674
-0.0380979351284392
-0.041535912176956624
-0.03914705882906074
-0.04199601694683497
-0.04111907764909964
-0.040751435274440626
-0.040042214372108025
-0.03929017942314848
-0.04009068227613014
-0.03986572028295038
-0.040402198104058804
-0.03947088649421022
-0.044232475146556136
-0.041231609907534605
-0.039336172591573224
-0.04101108188764652
-0.041364352583956814
-0.04260887647743584
-0.04052853423340139
-0.04031885575165064
-0.03972725411499799
-0.04010901413752345
-0.03869891968651892
-0.03946108317337852
-0.040547683992228606
-0.037430926187961275
-0.04212465522499002
-0.04350984333557424
-0.040922445147617253
-0.04213816691763056
-0.03762843681132998
-0.04120755224646881
-0.03905870085026415
-0.03912357609471884
-0.04333832953664336
-0.03974925777925195
-0.03900870852194648
-0.04334471897403949
-0.038764291988314645
-0.04173273943999818
-0.038962736237688554
-0.042300348720447564
-0.041243925090130515
-0.039898266681709774
-0.039942818753416515
-0.038155387635053495
-0.04058503308892117
-0.040063822333858856
-0.04124226683047962
-0.04245603513831264
-0.040171650507097346
-0.04079997947494809
-0.04118787310115182
-0.04120939133225248
-0.04020347346006182
-0.04094828701788113
-0.04090586800109955
-0.040072887102488075
-0.03910205488853513
-0.04363799625117215
-0.041101221559088574
-0.04236866743819464
-0.0409803422094114
-0.04366158461097612
-0.04044157652767775
-0.04229094177901885
-0.042499017770618444
-0.04078120926569957
-0.04139223611287742
-0.041785516092129604
-0.03986696674740069
-0.03920702163360159
-0.038878663636228904
-0.04345450162624109
-0.04121567965352597
-0.041085093690250714
-0.04109611520037887
-0.040499853927432786
-0.03811402037323039
-0.040829182104967304
-0.039273227925130806
-0.04036201616620204
-0.039735791789865034
-0.04023284598089107
-0.03689160716497288
-0.03959259662572221
-0.04126153723305589
-0.04361500353582483
-0.03995906729928639
-0.04576986346882429
-0.042569344320066475
-0.03820378636458675
-0.04084457439541048
-0.039932133845089784
-0.04112837246452947
-0.03887102268206763
-0.04130570742928217
-0.03956369613311603
-0.04030741644511129
-0.038834638640500116
-0.03988082715019246
-0.039504941980637406
-0.04059544877645048
-0.04250085453752434
-0.039875855960867346
-0.03869391105094836
-0.04279979499653007
-0.03994345417440229
-0.04312491350660083
-0.039767650795513435
-0.03958673962674095
-0.03918179942224359
-0.03964904923965313
-0.04155986247312432
-0.03829032306237885
-0.040406382160010135
-0.03952202833248182
-0.037969131285513366
-0.04239173402015915
-0.04144341411787804
-0.04113691486923596
-0.03860033268848459
-0.03889752134696263
-0.04246511627330479
-0.04021904243858967
-0.0394429741428457
-0.03890640948593955
-0.04151824446883559
-0.038493412400977825
-0.04323522028383257
-0.038923070604812496
-0.04153758468841688
-0.03756287203630057
-0.043426011916624235
-0.04281884398829246
-0.04136706724557895
-0.042552703820816704
-0.03850485879302695
-0.04011869745423842
-0.03913872067906312
-0.038887942661587266
-0.03955062928380779
-0.04020974113400318
-0.042528591323481836
-0.03921438957420938
-0.041198644273641616
-0.038330268951064686
-0.04287863836483695
-0.042742234954922936
-0.04165854417997996
-0.04250561849356049
-0.04097143476554478
-0.0387429412352166
-0.04127089896104797
-0.037924648312390105
-0.040027872970934124
-0.04099242776424666
-0.039246713312168294
-0.04114227525178283
-0.03961278510490347
-0.04094294668086937
-0.041786339911934284
-0.03988668187136199
-0.03959931105666289
-0.04035371369288383
-0.03885114174477941
-0.040140186109808636
-0.03963158048786529
-0.04288081908844069
-0.04094800453426695
-0.040188656495499575
-0.037309491620362886
-0.03842974460333558
-0.044670206819761894
-0.04123024790245365
-0.040093066909785605
-0.04134919172925155
-0.03988806701556585
-0.040012287967075275
-0.0403841109010413
-0.04128445177147236
-0.04213921415351637
-0.04008049736577102
-0.040284878387553666
-0.042109344402761914
-0.038544783967274586
-0.03953419680452264
-0.039230010086333936
-0.03831451247634313
-0.04240230882283679
-0.04257717384100798
-0.04317641484597454
-0.03983288935820395
-0.039010585020631594
-0.04146749182954763
-0.03981357619791741
-0.040123989331011634
-0.03999709696544711
-0.04010017890344779
-0.04056577846841221
-0.042017563582501305
-0.04409546525737233
-0.03967287460072628
-0.042635464445676854
-0.03915895643881405
-0.03891067759173721
-0.04173097784361937
-0.039842609731038106
-0.039180025207924726
-0.03898072180556221
-0.042573781212602
-0.039037064857353615
-0.04022374338960047
-0.03820676089392665
-0.03925667122534504
-0.03991267485502603
-0.04038480189463649
-0.04260645442140204
-0.04293397628071262
-0.04177996027577935
-0.04298726900605763
-0.04019837998102286
-0.04173718458300507
-0.039372809809593984
-0.03917534928797106
-0.041191194449581206
-0.040586134949926904
-0.04094274071099327
-0.04121605941677335
-0.0405643277225775
-0.039370210338733586
-0.04042097465671285
-0.0385882002848278
-0.042077429939884656
-0.043418720037064845
-0.038940831301248924
-0.03899335860636753
-0.04080065177305782
-0.040728539439528144
-0.04004120686101414
-0.04058470777151297
-0.03975655647772139
-0.041165098427939854
-0.03857861684028001
-0.03857459584924666
-0.038042739810951076
-0.03973906857255481
-0.040139205442367015
-0.04224774293369922
-0.03988078359144126
-0.04223776074921086
-0.042723320405745724
-0.03957861679628141
-0.04109920261186396
-0.039415766939106894
-0.039980039477104864
-0.040091227057989454
-0.041561600506491665
-0.03999318313559544
-0.03859280712246914
-0.041110186898334594
-0.0424014869104169
-0.03903582236883521
-0.04159276131841148
-0.040145159556258546
-0.04336585945067673
-0.040359186616904186
-0.0407815692736137
-0.04226850507012489
-0.040866209671227866
-0.04041060601122376
-0.04011366734978643
-0.04102534654129199
-0.03869183144402342
-0.04189820911023119
-0.03994022217830612
-0.04124192838866446
-0.03973139324853518
-0.03871782470089019
-0.0399756208452086
-0.040393974283548906
-0.0378043278006701
-0.040117830095567034
-0.0394391437818495
-0.03876647042500023
-0.04083546465419388
-0.04088125319008136
-0.03899492782772291
-0.042178105260259675
-0.03842106335338223
-0.03883617240667127
-0.03947460562028782
-0.03947038458134437
-0.04561678412165984
-0.04514392104741802
-0.03804102062905694
-0.040584268839826604
-0.04025594201931221
-0.03777807392186186
-0.03885313638979079
-0.04283728335650944
-0.039731087088585956
-0.04014991708169739
-0.04324135634168619
-0.04075902559006142
-0.03864123474522173
-0.04163593727993746
-0.03757457593608533
-0.04316427733691504
-0.04135547711859089
-0.04233936517291523
-0.04142962007656975
-0.04367065538944788
-0.04023489496542966
-0.03988909993432563
-0.040296076646763004
-0.04023065531969061
-0.04206924986636358
-0.03998078616084663
-0.040330220862735536
-0.04058542770312655
-0.04034208056116659
-0.043518534531628295
-0.03997825925702396
-0.0412562238493552
-0.039293410966308194
-0.03981356642013948
-0.04047786174771213
-0.04181083243931792
-0.040219581564063286
-0.04048446565222047
-0.04290658938781543
-0.042397023840621315
-0.04129537995869892
-0.04100670347921178
-0.04072465063858727
-0.040097277046611604
-0.04058014671185568
-0.04287373070670615
-0.03829838764181385
-0.040183348546890096
-0.0422113885964667
-0.0403577259941566
-0.04003062970118554
-0.04256800860040336
-0.040711089939431094
-0.04063460903752723
-0.03837492620141057
-0.04284829254161489
