model_id,feature_set,features,feature_count,alpha,cap,dev_base_sigma,dev_new_sigma,dev_sigma_gain,dev_base_r68,dev_new_r68,dev_r68_gain,dev_base_r90,dev_new_r90,dev_r90_gain,dev_protocol_successes,dev_center_bias_max,hold_base_sigma,hold_new_sigma,hold_sigma_gain,hold_base_r68,hold_new_r68,hold_r68_gain,hold_base_r90,hold_new_r90,hold_r90_gain,hold_protocol_successes,hold_center_bias_max,background_applied,background_ood,background_strong,background_near_cap,background_energy_trend,background_rank_corr,background_spike_growth,background_2600_spike_growth,background_median_scale_shift,time_ratio_span,time_applied_fraction_span,time_supported_blocks,safety_pass_count,safe
P10_plus_pair_a10000_c50,P10_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS1channelStdevTo1_max|qS2hitStdevTo1_max,6,10000.0,0.005,0.04237804561569755,0.04314813197148455,-0.01817182327779987,0.06841353944679428,0.06771199914881144,0.01025440729504179,0.13139431589248823,0.12937917646870442,0.01533657989766224,12,0.15645743745279173,0.04199252184928828,0.04246287934910527,-0.011200982439328211,0.06542480619034491,0.06440994719778985,0.015511837965594633,0.13005254847924436,0.1270984158410079,0.022714915415194104,12,0.1547454900642229,0.4913215700396111,0.0612582951797932,0.5041102937393899,0.0,0.0059146213768842115,0.999989557687528,1.0034013605442178,0.9429223744292238,0.0,0.0002012761476628544,0.020694081389512786,10,15,False
P10_plus_pair_a10000_c75,P10_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS1channelStdevTo1_max|qS2hitStdevTo1_max,6,10000.0,0.0075,0.04237804561569755,0.04318292983269796,-0.01899295272602819,0.06841353944679428,0.0673188120644195,0.016001618849528332,0.13139431589248823,0.12868088528124935,0.020651050182864172,12,0.15644949626468418,0.04199252184928828,0.04251029699064241,-0.01233017495858979,0.06542480619034491,0.06388508638707589,0.023534189750435086,0.13005254847924436,0.12692390401578732,0.024056771666849386,12,0.154059251029386,0.6667524049591028,0.0612582951797932,0.324924121611194,0.0,0.00892147721729426,0.9999769947662013,1.0077639751552794,0.9365079365079365,0.00018568719433020853,0.0002648389879482682,0.014622333003988075,10,15,False
P08_plus_pair_a3000_c50,P08_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|yS2B_max|qS1channelStdevTo1_max,6,3000.0,0.005,0.04237804561569755,0.043385512101120995,-0.02377331164725205,0.06841353944679428,0.06768586846592949,0.010636359217033431,0.13139431589248823,0.12965578167458533,0.01323142638320396,12,0.15570560650773435,0.04199252184928828,0.04483078927727906,-0.06758983035544652,0.06542480619034491,0.06525040233488175,0.0026657145143962335,0.13005254847924436,0.1297293676354174,0.002485002005774173,12,0.1553996049706463,0.26509594114923607,0.019239672822676062,0.7342764545501311,0.0,0.005510489879168932,0.9999909061999056,1.046685340802988,1.046685340802988,0.0,0.00031215461266409505,0.0210548044173805,10,15,False
P03_plus_pair_a3000_c75,P03_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS2channelStdevTo1_max|qS1channelStdevTo1_max,6,3000.0,0.0075,0.04237804561569755,0.04364137347962489,-0.02981090433909439,0.06841353944679428,0.06668676147861752,0.02524029573882358,0.13139431589248823,0.12788641293713113,0.02669752440605877,12,0.15446411667845372,0.04199252184928828,0.04316971504915074,-0.028033400901413374,0.06542480619034491,0.06383224552197284,0.024341847704351216,0.13005254847924436,0.12662466998534988,0.026357641845377144,12,0.1545367829809816,0.2629559133700293,0.08133134420494881,0.7333299038016359,0.0,0.009988740315332034,0.9999806880394834,0.9936120789779326,0.959920634920635,0.0,0.00036794831954867213,0.018193224645688177,10,15,False
A04_plus_qS1channelStdevTo1_max_a3000_c50,A04_plus_qS1channelStdevTo1_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS1channelStdevTo1_max,5,3000.0,0.005,0.04237804561569755,0.04375206037328949,-0.032422796701200074,0.06841353944679428,0.06756873149645741,0.012348549090840155,0.13139431589248823,0.12970488429292545,0.012857722102264546,12,0.15677355462418363,0.04199252184928828,0.044083685998312166,-0.0497984892769503,0.06542480619034491,0.06495547573571468,0.00717358570791593,0.13005254847924436,0.1297293676354174,0.002485002005774173,12,0.15355714258161368,0.27099130613714695,0.018365142239827152,0.7284119553474973,0.0,0.005506807097296161,0.9999908124227442,1.0265567765567765,1.0265567765567765,0.0,0.00030956615456223524,0.020538755289503552,10,15,False
A04_plus_qS1channelStdevTo1_max_a3000_c75,A04_plus_qS1channelStdevTo1_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS1channelStdevTo1_max,5,3000.0,0.0075,0.04237804561569755,0.043755256186998194,-0.03249820871377085,0.06841353944679428,0.06661150096030324,0.02634037795826205,0.13139431589248823,0.12783905403987858,0.027057957785013298,12,0.15489963319744915,0.04199252184928828,0.04492072215617368,-0.06973147069839603,0.06542480619034491,0.06403213643388347,0.021286570607632282,0.13005254847924436,0.12640227238366875,0.0280677013888595,12,0.1541825634976609,0.37727249344102065,0.018365142239827152,0.6217500900252071,0.0,0.008506706131376818,0.999976199023811,1.0129575639779722,0.9418290043290043,0.0,0.00032155269288858257,0.016515276630883535,10,15,False
P06_plus_pair_a3000_c50,P06_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|xS2T_max|qS1channelStdevTo1_max,6,3000.0,0.005,0.04237804561569755,0.04375865739295308,-0.032578467392656796,0.06841353944679428,0.0675410481246602,0.012753196650680754,0.13139431589248823,0.12973152246767677,0.012654987497115355,12,0.1566151434768175,0.04199252184928828,0.044171453382046144,-0.051888561029463265,0.06542480619034491,0.06503506457126715,0.005957092451200463,0.13005254847924436,0.1297293676354174,0.002485002005774173,12,0.15352900318008833,0.2718761253150882,0.018365142239827152,0.7275477133597408,0.0,0.005517566625333478,0.9999907906271805,1.0535714285714286,1.0535714285714286,0.0,0.0003073684979260083,0.01971307668490041,10,15,False
P06_plus_pair_a3000_c75,P06_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|xS2T_max|qS1channelStdevTo1_max,6,3000.0,0.0075,0.04237804561569755,0.043791325074856835,-0.03334933073543578,0.06841353944679428,0.06662317736387209,0.026169704087808054,0.13139431589248823,0.12775144311104847,0.02772473646744733,12,0.155025398804588,0.04199252184928828,0.04520953477097969,-0.07660918611264433,0.06542480619034491,0.064032617357948,0.021279219816815576,0.13005254847924436,0.1264203541355461,0.027928667190077805,12,0.15459983266139765,0.3776840372447142,0.018365142239827152,0.6213385462215134,0.0,0.008578627427313204,0.9999762316587513,1.0129575639779722,0.9577922077922078,0.0,0.0002435292258193833,0.01610239471511149,10,15,False
P08_plus_pair_a3000_c75,P08_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|yS2B_max|qS1channelStdevTo1_max,6,3000.0,0.0075,0.04237804561569755,0.04384160537646168,-0.03453580125040023,0.06841353944679428,0.06682455695142861,0.023226140734926237,0.13139431589248823,0.12773676480689197,0.02783644833303911,12,0.15508733930631202,0.04199252184928828,0.04536266184764845,-0.08025571815990573,0.06542480619034491,0.06403030292992119,0.021314595206695652,0.13005254847924436,0.12705938473305808,0.023015033393705142,12,0.15391876235766122,0.37340398168630073,0.019239672822676062,0.6255774473995576,0.0,0.008634300150312546,0.9999761966783481,0.9995421245421245,0.9926984126984127,0.0,0.000319152644852716,0.01614050181111515,10,15,False
G05_plus_top5_a3000_c75,G05_plus_top5,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS2channelStdevTo1_max|xS2T_max|yS2B_max|qS1channelStdevTo1_max|qS2hitStdevTo1_max,9,3000.0,0.0075,0.04237804561569755,0.04384997498401685,-0.034733299918249916,0.06841353944679428,0.0665715928508928,0.02692371438162433,0.13139431589248823,0.1286110542583582,0.02118251170322627,12,0.15515973838609853,0.04199252184928828,0.04411368588647016,-0.050512899529939315,0.06542480619034491,0.06433245339898364,0.016696309167247847,0.13005254847924436,0.12689977893999277,0.024242274189303914,12,0.15551946895658386,0.21210967642368433,0.13216729255620144,0.777889809146561,0.0,0.009842443807909189,0.9999827964093956,1.0696810834425514,1.0696810834425514,0.0,0.0004925552098131725,0.015504325309870254,10,15,False
A04_plus_qS1channelStdevTo1_max_a1000_c75,A04_plus_qS1channelStdevTo1_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS1channelStdevTo1_max,5,1000.0,0.0075,0.04237804561569755,0.04419248588683276,-0.042815572185403106,0.06841353944679428,0.06843817272378144,-0.0003600643554821925,0.13139431589248823,0.13088039810369914,0.003911263476645388,12,0.15598940247351012,0.04199252184928828,0.044306189993720255,-0.05509714688571821,0.06542480619034491,0.06549947173029072,-0.0011412420501266674,0.13005254847924436,0.12961760223064422,0.0033443885082309333,12,0.15861112475754036,0.18143937445341837,0.018365142239827152,0.8169864704974535,0.0,0.007806842873924787,0.9999836396444116,0.9365079365079365,0.9365079365079365,0.0,0.00038979637890990126,0.01217875941789659,10,15,False
P10_plus_pair_a3000_c75,P10_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS1channelStdevTo1_max|qS2hitStdevTo1_max,6,3000.0,0.0075,0.04237804561569755,0.044226486281468025,-0.04361788371584985,0.06841353944679428,0.0665458345871742,0.027300222656548967,0.13139431589248823,0.12780082956339947,0.02734887201687697,12,0.15534551108923023,0.04199252184928828,0.044516657847717855,-0.06010917866492349,0.06542480619034491,0.06376718342691487,0.025336303765385315,0.13005254847924436,0.12699373677358766,0.023519813655515254,12,0.15567599539009136,0.30992334996656207,0.0612582951797932,0.6873398837388754,0.0,0.009299343716427263,0.9999781279012415,1.06657848324515,1.06657848324515,0.0,0.0002999668639858122,0.017650701899256827,10,15,False
P06_plus_pair_a1000_c75,P06_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|xS2T_max|qS1channelStdevTo1_max,6,1000.0,0.0075,0.04237804561569755,0.04432492850986221,-0.04594083719244235,0.06841353944679428,0.0683418265955001,0.001048226007221098,0.13139431589248823,0.13066873760668551,0.00552214363973258,12,0.15604330042639858,0.04199252184928828,0.04462483862959808,-0.06268537026085785,0.06542480619034491,0.0654853109116179,-0.000924797867905891,0.13005254847924436,0.12961760223064422,0.0033443885082309333,12,0.1581580738221715,0.18120273676629456,0.018365142239827152,0.8171922423993003,0.0,0.0077546187517256076,0.9999836657352225,0.9472108843537415,0.9441842310694769,0.0,0.0003980760523536464,0.011888519070252485,10,15,False
A08_plus_tDiffBottomTopS2_max_a1000_c75,A08_plus_tDiffBottomTopS2_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|tDiffBottomTopS2_max,5,1000.0,0.0075,0.04237804561569755,0.04201503302780338,0.008566053073474134,0.06841353944679428,0.06897794652528388,-0.00824993244105654,0.13139431589248823,0.13099493359602496,0.0030395705761736558,12,0.1569439901036418,0.04199252184928828,0.04338388399508415,-0.03313356961007208,0.06542480619034491,0.06487267322793445,0.008439199052483137,0.13005254847924436,0.1313427725053359,-0.009920790028174364,12,0.15667246791142164,0.5282679150162045,0.005998250938834302,0.4688204125726632,0.0,0.004131604413779489,0.9999707943561562,1.2414174972314507,0.903061224489796,0.0,0.0002980287277558613,0.010012386457473155,10,14,False
A07_plus_wS2FWHM_max_a1000_c75,A07_plus_wS2FWHM_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|wS2FWHM_max,5,1000.0,0.0075,0.04237804561569755,0.042160348811645404,0.005137018493639789,0.06841353944679428,0.06906180862557501,-0.00947574389547401,0.13139431589248823,0.1310519050190804,0.002605979346077647,12,0.1572974767620995,0.04199252184928828,0.04311026607900869,-0.026617697163604737,0.06542480619034491,0.06483027204629324,0.009087289342851856,0.13005254847924436,0.13081261799562155,-0.005844326199409222,12,0.15914701363856532,0.5282884922063892,0.013313442049488143,0.4672565461186275,0.0,0.0037845104322473447,0.9999708312862513,1.372835497835498,0.9365079365079365,0.0,0.00027931394019087286,0.01187035507844758,10,14,False
P03_plus_pair_a3000_c25,P03_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS2channelStdevTo1_max|qS1channelStdevTo1_max,6,3000.0,0.0025,0.04237804561569755,0.04220683147712685,0.00404016126943052,0.06841353944679428,0.06812812510811994,0.004171898442651201,0.13139431589248823,0.13131863746876946,0.0005759642127951548,12,0.15847050154389564,0.04199252184928828,0.04257833365002024,-0.01395038390012493,0.06542480619034491,0.0653792849193179,0.0006957799904607764,0.13005254847924436,0.1300163901905811,0.0002780282976848625,12,0.1570290057744984,0.07982920932146716,0.08133134420494881,0.9189978908380061,0.0,0.0022054566240137284,0.999999182017117,0.959920634920635,0.959920634920635,0.0,0.00027291646623828214,0.0090912749856627,10,14,False
A01_plus_qS2channelStdevTo1_max_a1000_c75,A01_plus_qS2channelStdevTo1_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS2channelStdevTo1_max,5,1000.0,0.0075,0.04237804561569755,0.042211620224637925,0.003927160600298629,0.06841353944679428,0.06876584830896192,-0.0051496950021368,0.13139431589248823,0.13054798278224528,0.006441169882382636,12,0.15676581550440793,0.04199252184928828,0.0428602444214255,-0.020663740445298284,0.06542480619034491,0.06556325170939498,-0.002116101324737274,0.13005254847924436,0.1306147936192481,-0.0043232150894256804,12,0.15872350363211718,0.3091619939297289,0.03648335819743814,0.6837594526467411,0.0,0.003902903027557211,0.999978310447792,1.1862433862433863,1.0894071914480077,0.0,0.0003827694748594901,0.013553320829404691,10,14,False
A09_plus_nPMTS2_max_a1000_c75,A09_plus_nPMTS2_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|nPMTS2_max,5,1000.0,0.0075,0.04237804561569755,0.04221535359991184,0.0038390636807811296,0.06841353944679428,0.06898448330758405,-0.008345480520472126,0.13139431589248823,0.13106448028556777,0.0025102730257399175,12,0.15690832695194845,0.04199252184928828,0.04360045688992339,-0.03829098539035125,0.06542480619034491,0.06450980897491981,0.01398547842485054,0.13005254847924436,0.13130457549922642,-0.009627085625176113,12,0.15698859453676028,0.5250681619424867,0.0054220896136632545,0.47221564895313545,0.0,0.004292096319716186,0.9999708870583478,1.5296296296296295,1.045767195767196,0.0,0.0003594978192920095,0.01827002477291495,10,14,False
B04_S10_a3000_c50,B04_S10,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,3000.0,0.005,0.04237804561569755,0.042216819636884444,0.00380446942445567,0.06841353944679428,0.06852934091489281,-0.0016926688640133136,0.13139431589248823,0.13140204237195005,-5.880375729594434e-05,12,0.15667516104076795,0.04199252184928828,0.04231656763742932,-0.007716749884754126,0.06542480619034491,0.06497053746372651,0.0069433713765504335,0.13005254847924436,0.131303222471728,-0.009616681926715387,12,0.15547350830103845,0.5694120067904728,0.004928237049230928,0.42718246823396266,0.0,0.0027107030080321336,0.9999864321466013,1.1467444120505346,0.9404761904761905,0.0,0.0001455508271333006,0.014554087530966098,10,14,False
B04_S10_a1000_c75,B04_S10,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,1000.0,0.0075,0.04237804561569755,0.04222222264736661,0.0036769739157868075,0.06841353944679428,0.06898078729300314,-0.008291455913489454,0.13139431589248823,0.13107566851246663,0.0024251230188856443,12,0.15701539616118687,0.04199252184928828,0.04344617925734001,-0.03461705427620965,0.06542480619034491,0.06451992497690708,0.013830858142784508,0.13005254847924436,0.13133453421188285,-0.009857444145687788,12,0.15715945990767,0.5378157312618962,0.004928237049230928,0.4596224085601111,0.0,0.0041608525856493776,0.9999704628150105,1.372835497835498,1.0122549019607843,0.0,0.00024845653180260996,0.01713459950454166,10,14,False
G02_plus_s2_shape_a1000_c75,G02_plus_s2_shape,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|wS2FWHM_max|tDiffBottomTopS2_max,6,1000.0,0.0075,0.04237804561569755,0.04225396049641231,0.0029280519543185557,0.06841353944679428,0.06903455976185516,-0.0090774475357156,0.13139431589248823,0.13110168755591958,0.0022271004234923897,12,0.1573224140870325,0.04199252184928828,0.04289286106630999,-0.021440465525100816,0.06542480619034491,0.06511184783197808,0.0047834816270806435,0.13005254847924436,0.13076659543053296,-0.005490449511664552,12,0.1582387345967584,0.5201399248932558,0.014527496270384278,0.4750038582231596,0.0,0.003597933865964959,0.9999709775024992,1.1519047619047618,1.03015873015873,0.0,0.0002979678919514672,0.010994765446509458,10,14,False
P05_plus_pair_a1000_c75,P05_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|xS2T_max|yS2B_max,6,1000.0,0.0075,0.04237804561569755,0.04225505120608649,0.0029023143428186238,0.06841353944679428,0.06894658313109489,-0.007791494031896606,0.13139431589248823,0.13091868904225804,0.003619843423206981,12,0.15694035712443366,0.04199252184928828,0.043660807466487705,-0.039728159770611615,0.06542480619034491,0.06446807511230404,0.014623368929170155,0.13005254847924436,0.13108091440084993,-0.007907310803445755,12,0.15642749871290584,0.5309635269303976,0.005699881681156438,0.46611451206337773,0.0,0.0038962265728762326,0.9999707369653272,1.4047619047619049,1.0769841269841272,0.0,0.00026073249101377094,0.017237819983484726,10,14,False
A03_plus_yS2B_max_a1000_c75,A03_plus_yS2B_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|yS2B_max,5,1000.0,0.0075,0.04237804561569755,0.04228279665421576,0.0022476015610900513,0.06841353944679428,0.0689901554816768,-0.00842839063064349,0.13139431589248823,0.1309128300292701,0.0036644344920682137,12,0.15714060508064343,0.04199252184928828,0.04366124194429146,-0.039738506322440914,0.06542480619034491,0.06445982195815031,0.014749516099246907,0.13005254847924436,0.1312788178776647,-0.009429030132508842,12,0.15639183266659074,0.533484232728021,0.005699881681156438,0.4637378465970472,0.0,0.0038958622094871754,0.9999706836646483,1.3111111111111111,0.980406746031746,0.0,0.0003120478739722099,0.017237819983484726,10,14,False
P02_plus_pair_a1000_c75,P02_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS2channelStdevTo1_max|yS2B_max,6,1000.0,0.0075,0.04237804561569755,0.042289179054714784,0.0020969952646860968,0.06841353944679428,0.06870426051592757,-0.00424946686699923,0.13139431589248823,0.1305366416652988,0.006527483486357344,12,0.1568956202464935,0.04199252184928828,0.04280189795050146,-0.019274291363544194,0.06542480619034491,0.06573976658781994,-0.004814082239062323,0.13005254847924436,0.13079008556588526,-0.005671069850342825,12,0.15656155884751677,0.30368846134060395,0.03822213076804362,0.68881115283708,0.0,0.0038309451859655794,0.9999785721124727,1.3067552602436323,1.0805860805860807,0.0,0.0002995173823543418,0.014481612670996125,10,14,False
P07_plus_pair_a3000_c50,P07_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|xS2T_max|qS2hitStdevTo1_max,6,3000.0,0.005,0.04237804561569755,0.04230756382953087,0.0016631674524550943,0.06841353944679428,0.06831506092793894,0.001439459493714934,0.13139431589248823,0.131608155352636,-0.0016274635527060433,12,0.15732609020534027,0.04199252184928828,0.04379643766899011,-0.04295802538785609,0.06542480619034491,0.06448203334042849,0.014410021287240005,0.13005254847924436,0.13127235620632988,-0.009379345052051846,12,0.1573813625922139,0.47110448068316274,0.02851998559596687,0.5155615000771645,0.0,0.0033430211456441437,0.9999875437500946,1.2215320910973084,1.1003968253968255,0.0,0.000282387480805113,0.017237819983484726,10,14,False
A09_plus_nPMTS2_max_a300_c50,A09_plus_nPMTS2_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|nPMTS2_max,5,300.0,0.005,0.04237804561569755,0.04234246109740858,0.0008396922928364248,0.06841353944679428,0.06842745761597668,-0.00020344173529029952,0.13139431589248823,0.13060427043086043,0.006012782640264724,12,0.15750785551329483,0.04199252184928828,0.04229300061748436,-0.007155530436454782,0.06542480619034491,0.0653516889977927,0.0011175759900531324,0.13005254847924436,0.13115984833475913,-0.008514249574213428,12,0.15979636102664074,0.2908071402849941,0.0054220896136632545,0.7080919800401255,0.0,0.0026381933983157446,0.999991661142656,1.1194196428571428,1.1194196428571428,0.0,0.00032789108473396666,0.013418662262592862,10,14,False
A08_plus_tDiffBottomTopS2_max_a300_c25,A08_plus_tDiffBottomTopS2_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|tDiffBottomTopS2_max,5,300.0,0.0025,0.04237804561569755,0.042366778300728034,0.0002658762292082617,0.06841353944679428,0.06851611676910686,-0.0014993716615461228,0.13139431589248823,0.13114625076980832,0.0018879440940420267,12,0.15729262260009025,0.04199252184928828,0.04254228135448199,-0.013091843046883378,0.06542480619034491,0.06521352049573587,0.0032294431869516194,0.13005254847924436,0.13117086010907905,-0.008598921304592277,12,0.15633791574416867,0.1489685683419929,0.005998250938834302,0.8504141159524667,0.0,0.0008255768424053803,0.9999988793796105,1.0395238095238095,1.0216450216450217,0.0,0.0003700458120561301,0.010336973262348365,10,14,False
A05_plus_qS2hitStdevTo1_max_a3000_c50,A05_plus_qS2hitStdevTo1_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS2hitStdevTo1_max,5,3000.0,0.005,0.04237804561569755,0.04237468015558926,7.941517970910805e-05,0.06841353944679428,0.0684425528155067,-0.0004240881110233463,0.13139431589248823,0.1316154201332233,-0.0016827534679353384,12,0.1574202201940148,0.04199252184928828,0.04365519858625457,-0.03959459122111442,0.06542480619034491,0.06448997422878794,0.014288647013140587,0.13005254847924436,0.1313127979150814,-0.009690309421642507,12,0.15690064178080154,0.4718761253150882,0.02851998559596687,0.5144194660219147,0.0,0.003421448178009821,0.9999875588859458,1.25944170771757,1.25944170771757,0.0,0.00033814753473593306,0.01599917423616848,10,14,False
A02_plus_xS2T_max_a1000_c50,A02_plus_xS2T_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|xS2T_max,5,1000.0,0.005,0.04237804561569755,0.04238510104810851,-0.00016648791392936957,0.06841353944679428,0.06879864293731824,-0.005629053746348811,0.13139431589248823,0.13088672909087787,0.0038630803635805178,12,0.15743151868887295,0.04199252184928828,0.04308911270319864,-0.02611395566682173,0.06542480619034491,0.06460997869489093,0.012454412063267584,0.13005254847924436,0.13101295645479538,-0.007384768593783564,12,0.15606238319775467,0.38837388754565566,0.004928237049230928,0.6097535881475384,0.0,0.002708250138513442,0.9999893641928237,1.0188383045525902,1.0188383045525902,0.0,0.000289923818872051,0.014347646573080075,10,14,False
A09_plus_nPMTS2_max_a3000_c50,A09_plus_nPMTS2_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|nPMTS2_max,5,3000.0,0.005,0.04237804561569755,0.04239978878404669,-0.000513076241087429,0.06841353944679428,0.06833799002008475,0.0011043051904701118,0.13139431589248823,0.1314402763235415,-0.000349790101200842,12,0.15712855342111898,0.04199252184928828,0.04231843231141995,-0.007761154790878244,0.06542480619034491,0.06497093867796824,0.006937238928246825,0.13005254847924436,0.1312766240121993,-0.009412161063112823,12,0.15545949447944896,0.5491743402438397,0.0054220896136632545,0.4472349400689336,0.0,0.002881107995050514,0.9999866541551151,1.1121031746031746,0.9611528822055139,0.0,0.0001682900311785751,0.014966969446738254,10,14,False
A05_plus_qS2hitStdevTo1_max_a300_c25,A05_plus_qS2hitStdevTo1_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS2hitStdevTo1_max,5,300.0,0.0025,0.04237804561569755,0.042400581643018305,-0.0005317854326063465,0.06841353944679428,0.06842413979154358,-0.00015494512979463693,0.13139431589248823,0.13121455366277238,0.0013681126804826471,12,0.15726514764364885,0.04199252184928828,0.04233004254768729,-0.008037638215927512,0.06542480619034491,0.06520292215424221,0.0033914358944702183,0.13005254847924436,0.1304296972769093,-0.0028999723732836546,12,0.15779806293687149,0.11125057873347395,0.02851998559596687,0.8861875610885334,0.0,0.0010300843863997212,0.9999991084545732,1.0702947845804989,1.0702947845804989,0.0,0.00016086664409531437,0.007844756399669695,10,14,False
P05_plus_pair_a3000_c25,P05_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|xS2T_max|yS2B_max,6,3000.0,0.0025,0.04237804561569755,0.04241011447833964,-0.0007567329303692638,0.06841353944679428,0.06859870163738431,-0.0027065138288018264,0.13139431589248823,0.13147770673700812,-0.0006346609741332276,12,0.1572941314743036,0.04199252184928828,0.041699346498677785,0.006981608574562648,0.06542480619034491,0.06489590077196436,0.008084172490198438,0.13005254847924436,0.1304794002273397,-0.003282148278420438,12,0.15775394795252118,0.31109624980708883,0.005699881681156438,0.6871958434075827,0.0,0.0013770985250012055,0.9999977844933335,1.0,1.0,0.0,0.00016497220655908862,0.01066346702002896,10,14,False
G03_plus_topology_a3000_c25,G03_plus_topology,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|nPMTS2_max|rmsCogS1T_max,6,3000.0,0.0025,0.04237804561569755,0.04241361505179958,-0.0008393363965999434,0.06841353944679428,0.06852224651410826,-0.0015889700809665896,0.13139431589248823,0.13141370422461376,-0.0001475583779544376,12,0.15668865579442037,0.04199252184928828,0.04190019863176399,0.0021985633026672113,0.06542480619034491,0.06515699468865507,0.004093424456018568,0.13005254847924436,0.13011605973689203,-0.0004883507350708083,12,0.15665131247054043,0.1533000668758681,0.005627861515510057,0.8449302947682494,0.0,0.0007483546202040978,0.9999989550175635,1.0104427736006685,1.0104427736006685,0.0,0.00031346883458049923,0.008447737007387213,10,14,False
A07_plus_wS2FWHM_max_a300_c50,A07_plus_wS2FWHM_max,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|wS2FWHM_max,5,300.0,0.005,0.04237804561569755,0.04241766790762426,-0.000934972138310064,0.06841353944679428,0.06854121155924768,-0.0018661819500318533,0.13139431589248823,0.1306960827714926,0.005314028360001055,12,0.157605587719568,0.04199252184928828,0.04165544769577384,0.008027004301485063,0.06542480619034491,0.06508824866671899,0.0051441883166876146,0.13005254847924436,0.13089920944496056,-0.006510145134536405,12,0.15646570942577576,0.3002006276043006,0.013313442049488143,0.6976284788312156,0.0,0.002354781103463313,0.9999914971568957,1.0755208333333333,1.0755208333333333,0.0,0.0003026081444130746,0.011767134599504514,10,14,False
B04_S10_a3000_c25,B04_S10,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max,4,3000.0,0.0025,0.04237804561569755,0.04242198207109253,-0.0010367739889047822,0.06841353944679428,0.06852211127086574,-0.001586993231886602,0.13139431589248823,0.13133706268281345,0.0004357358176866333,12,0.15707726919381737,0.04199252184928828,0.042187807763883256,-0.004650492659046712,0.06542480619034491,0.0649992699152642,0.006504203831229849,0.13005254847924436,0.13063580207866657,-0.004484753326577717,12,0.15734140784640926,0.3201707906785328,0.004928237049230928,0.6781521683214157,0.0,0.001270186229688233,0.999997765347253,1.046685340802988,0.9657738095238095,0.0,0.0001714528440708296,0.009083402146985942,10,14,False
P04_plus_pair_a10000_c50,P04_plus_pair,dt|wS2CDF_max|yS2Tcor_max|xS2Bcor_max|qS2channelStdevTo1_max|qS2hitStdevTo1_max,6,10000.0,0.005,0.04237804561569755,0.042428327201415886,-0.0011865008163498558,0.06841353944679428,0.06836442669523571,0.000717880582640551,0.13139431589248823,0.1309302706131584,0.0035316998013029677,12,0.1566163389582711,0.04199252184928828,0.04263817034790103,-0.015375320894753353,0.06542480619034491,0.06518959225078493,0.003595179768292489,0.13005254847924436,0.13018755017259892,-0.0010380549626531899,12,0.15724522112010253,0.6042183239878595,0.11567467462318021,0.3392972889551932,0.0,0.0031292045717009635,0.9999858019844793,1.1493506493506493,1.03015873015873,0.0,0.0001895300171457226,0.014966969446738254,10,14,False
