bootstrap,baseline_resolution,improved_resolution,delta,ratio
236,0.0641761875207093,0.06541032488158252,0.0012341373608732165,1.019230456163744
237,0.06451301011035546,0.0680943213947392,0.0035813112843837425,1.0555130085893927
238,0.0656508539669,0.06876976833043724,0.0031189143635372424,1.047507597770316
239,0.06197709403929204,0.06684459764400856,0.004867503604716522,1.0785371382793558
240,0.06656735450409933,0.06717132879681127,0.0006039742927119451,1.0090731304738083
241,0.0672062307984989,0.0697303354198177,0.002524104621318801,1.0375575983257668
242,0.06397547937417042,0.06539905675997768,0.0014235773858072565,1.0222519221385
243,0.06533892273414167,0.06918569346994667,0.0038467707358049996,1.0588741071146393
244,0.06762534124545497,0.07115816353941454,0.00353282229395957,1.052241101174436
245,0.06432853775932415,0.06372601315361875,-0.0006025246057053957,0.9906336343605437
246,0.06721227146208228,0.07057203762400657,0.0033597661619242936,1.049987392016943
247,0.06637113207932434,0.06457946925963443,-0.0017916628196899126,0.9730053900911532
248,0.06547528790029956,0.06680331673788426,0.001328028837584691,1.0202829018424004
249,0.06710153445860441,0.07006280992609855,0.00296127546749414,1.044131263038716
250,0.06912936989442758,0.06948618611130156,0.000356816216873973,1.0051615719544225
251,0.06668253429297523,0.06510679483740739,-0.00157573945556784,0.9763695325578854
252,0.06575121991721035,0.06829014112098114,0.0025389212037707914,1.0386140547197091
253,0.06676538840253213,0.06841609023558995,0.0016507018330578216,1.0247239156777708
254,0.06903851197786738,0.06977785308082768,0.0007393411029602975,1.0107091112160314
255,0.0647400388160731,0.0657538628821225,0.0010138240660493986,1.0156599236668622
256,0.06373337373764464,0.06801885348610992,0.0042854797484652846,1.067240748404537
257,0.06899508563437602,0.07228645270309332,0.003291367068717299,1.047704369643936
258,0.06366071195470747,0.06603172492710366,0.002371012972396183,1.0372445249133104
259,0.06549600481546876,0.0665238077309189,0.0010278029154501406,1.0156926047374326
260,0.06655517704040373,0.06809058320768846,0.0015354061672847308,1.0230696729474948
261,0.069077289158405,0.0702571039711217,0.0011798148127167007,1.0170796339446848
262,0.06572065654080422,0.08064836354536928,0.014927707004565055,1.2271387382640773
263,0.06318624404960937,0.06768113431896826,0.004494890269358884,1.071137165010628
264,0.0641726476247125,0.06820103415603937,0.004028386531326866,1.0627741986723882
265,0.06688786012554081,0.06735170304998675,0.00046384292444594244,1.006934635426748
266,0.06311150861450486,0.06492921715271464,0.0018177085382097835,1.0288015383899731
267,0.06292801897243762,0.06659431770437771,0.0036662987319400903,1.0582617853192855
268,0.06209525988242462,0.07331852731742557,0.011223267435000947,1.180742740367813
269,0.06821683105620142,0.08117124482373375,0.012954413767532327,1.1899005504500737
270,0.0639769881665252,0.06955764648389902,0.005580658317373824,1.087229150313359
271,0.06429062411060316,0.06738901115191485,0.003098387041311698,1.048193450976325
272,0.0641033530720112,0.06446961566094904,0.00036626258893783514,1.0057136260645585
273,0.06754987291478208,0.06811087740229037,0.0005610044875082876,1.008305041346503
274,0.061326524025113266,0.06427545586152164,0.002948931836408375,1.048085748920007
275,0.06499741055223703,0.06706151292344813,0.0020641023712111017,1.0317566862075562
276,0.06629576925902966,0.06929584531128025,0.003000076052250583,1.0452529035529965
277,0.06334610888587294,0.06760381339394722,0.004257704508074278,1.0672133550577692
278,0.06503115592351222,0.06835429798618295,0.003323142062670731,1.0511007687850316
279,0.06347059424230224,0.06885911810031084,0.005388523858008601,1.084897958217275
280,0.0643652262011626,0.06767615606406416,0.00331092986290156,1.0514397300889429
281,0.06593412250496906,0.06880626286377059,0.0028721403588015254,1.0435607580670399
282,0.06605172917526865,0.0674540961047467,0.0014023669294780522,1.0212313431758442
283,0.0632660220539052,0.06440184111562713,0.0011358190617219294,1.0179530658771965
284,0.0648261657384688,0.06737924003808271,0.0025530742996139055,1.039383392038238
285,0.06258913481996042,0.06767963705937438,0.005090502239413958,1.081332043557671
286,0.06670722768157132,0.0706343833952279,0.00392715571365658,1.0588715173774417
287,0.0658546339024537,0.06833153334459809,0.0024768994421443813,1.0376116196441583
288,0.06570791902914475,0.06711800272269851,0.0014100836935537625,1.0214598744624421
289,0.06706692799193033,0.08139299991719108,0.014326071925260753,1.2136085900189808
290,0.06768065802438855,0.06731421202668585,-0.00036644599770270514,0.9945856614223423
291,0.06688648917110314,0.06637759140192533,-0.0005088977691778129,0.9923916208567025
292,0.06742101996750317,0.06873618403909544,0.0013151640715922674,1.0195067365077861
293,0.06730108379637276,0.07154524783970467,0.004244164043331916,1.0630623431886048
294,0.06734070131954148,0.06721032942897633,-0.00013037189056515353,0.9980639956518047
295,0.06714380660269437,0.06841010719256939,0.0012663005898750218,1.018859529328863
296,0.067239235138574,0.07049222865230838,0.003252993513734384,1.048379394962335
297,0.06873070873504689,0.07333362754858437,0.004602918813537485,1.0669703382702118
298,0.06635450395719511,0.06769401691757206,0.0013395129603769457,1.0201872198643978
299,0.06549904881210168,0.06562934126042902,0.00013029244832733766,1.0019892265718409
