scheme,outer_fold,method,complexity,alpha,inner_r68,inner_r90,inner_n
file_mod5,1,xy_quad,6,5.539182980610754,0.12750302279530296,0.2182162992887365,3589
file_mod5,1,xy_quad,6,8.49781240983936,0.14115408820349232,0.2409213916920355,3589
file_mod5,1,xy_quad,6,13.03672689737678,0.1505468471336102,0.2566834109431008,3589
file_mod5,1,xy_quad,6,20.0,0.15715752741420544,0.2670654466839582,3589
file_mod5,1,dt_then_xy,9,0.05,0.10000919433959492,0.18004505250225314,3589
file_mod5,1,dt_then_xy,9,0.07670637023171953,0.09729673761432332,0.17397689548565246,3589
file_mod5,1,dt_then_xy,9,0.11767734468251262,0.09206326187478461,0.1653526399362278,3589
file_mod5,1,dt_then_xy,9,0.1805320393820497,0.08593417526500449,0.1571823153177486,3589
file_mod5,1,dt_then_xy,9,0.2769591490305376,0.07853524744298634,0.1461820403522026,3589
file_mod5,1,dt_then_xy,9,0.42489062049196813,0.07059138790875341,0.13877386406242415,3589
file_mod5,1,dt_then_xy,9,0.6518363448688389,0.06539533602328325,0.13185388867458023,3589
file_mod5,1,dt_then_xy,9,0.75,0.06464920778039585,0.13057549174481412,3589
file_mod5,1,dt_then_xy,9,1.0,0.06413651000814026,0.12722900132580314,3589
file_mod5,1,dt_then_xy,9,1.5,0.0682197780158538,0.12992389993632372,3589
file_mod5,1,dt_then_xy,9,1.5341274046343907,0.06848381784808519,0.12997682890966542,3589
file_mod5,1,dt_then_xy,9,2.3535468936502513,0.07692765459539665,0.1426388330298994,3589
file_mod5,1,dt_then_xy,9,3.6106407876409943,0.08629792264817088,0.15760804358200084,3589
file_mod5,1,dt_then_xy,9,5.539182980610754,0.09460742043343738,0.17194017747398932,3589
file_mod5,1,dt_then_xy,9,8.49781240983936,0.10221587017985745,0.18576799999263077,3589
file_mod5,1,dt_then_xy,9,13.03672689737678,0.10718422446693472,0.19596900751987698,3589
file_mod5,1,dt_then_xy,9,20.0,0.11125749075624672,0.20292671598711426,3589
file_mod5,1,dt_r2_then_xy,12,0.05,0.07036874379576513,0.14743334196529895,3589
file_mod5,1,dt_r2_then_xy,12,0.07670637023171953,0.06861749379747635,0.14140553045364285,3589
file_mod5,1,dt_r2_then_xy,12,0.11767734468251262,0.06529668103045698,0.1338233118185304,3589
file_mod5,1,dt_r2_then_xy,12,0.1805320393820497,0.06265968097710457,0.12584912923468472,3589
file_mod5,1,dt_r2_then_xy,12,0.2769591490305376,0.05904986401082212,0.11803525844458754,3589
file_mod5,1,dt_r2_then_xy,12,0.42489062049196813,0.057414966088735586,0.11277992478960723,3589
file_mod5,1,dt_r2_then_xy,12,0.6518363448688389,0.058580453278035655,0.11559475800329788,3589
file_mod5,1,dt_r2_then_xy,12,0.75,0.059054019966914194,0.11593659361416311,3589
file_mod5,1,dt_r2_then_xy,12,1.0,0.059987962574711805,0.11735839039247133,3589
file_mod5,1,dt_r2_then_xy,12,1.5,0.06450588625256834,0.12443989887627571,3589
file_mod5,1,dt_r2_then_xy,12,1.5341274046343907,0.06530914863861983,0.12488374202231411,3589
file_mod5,1,dt_r2_then_xy,12,2.3535468936502513,0.07515942784871762,0.14205854729620268,3589
file_mod5,1,dt_r2_then_xy,12,3.6106407876409943,0.08521089775410984,0.1606019439158967,3589
file_mod5,1,dt_r2_then_xy,12,5.539182980610754,0.09276884461535775,0.17479623819235174,3589
file_mod5,1,dt_r2_then_xy,12,8.49781240983936,0.09949934520457465,0.18638105285959325,3589
file_mod5,1,dt_r2_then_xy,12,13.03672689737678,0.10514391786932727,0.19602405100318873,3589
file_mod5,1,dt_r2_then_xy,12,20.0,0.10897417525825333,0.20358924529525352,3589
file_mod5,2,raw,0,0.05,0.17192027504839527,0.31183258891436105,3597
file_mod5,2,raw,0,0.07670637023171953,0.16479064957011938,0.2995582377922724,3597
