scheme,outer_fold,method,selected_alpha,effective_raw_beta,inner_r68,inner_r90,n,median,q05,q16,q84,q95,r68,r90,selected_family
file_block5,1,r2_then_dt,0.75,28.458488902355725,0.06241488347040215,0.12192263141532896,939,0.997172056527743,0.8952340467260785,0.9453013614798286,1.0642433539215888,1.1438441647201503,0.059639653790504614,0.12465758359683587,
file_block5,1,xy_quad,1.0,37.944651869807636,0.06725906109523293,0.12956458059933376,939,1.0005697597784184,0.8948614258732436,0.9448214542231688,1.0764044982177434,1.1751181734889404,0.06575405797978265,0.1400485797600765,
file_block5,1,dt_then_xy,1.0,37.944651869807636,0.06466938084502964,0.12784278837073257,939,1.0007319687888696,0.8922013007614273,0.9445974256915796,1.0783734412976684,1.1641199142105754,0.06683908367991409,0.135859861546262,
file_block5,1,dt_r2_then_xy,0.42489062049196813,16.122326677314284,0.0566578061401608,0.11403096035439159,939,0.9992267762002074,0.8894985249092522,0.9370651924619028,1.0585590896948236,1.1293325241839098,0.060793955950084556,0.1200097940663091,
file_block5,1,nested_winner,0.42489062049196813,16.122326677314284,0.0566578061401608,0.11403096035439159,939,0.9992267762002074,0.8894985249092522,0.9370651924619028,1.0585590896948236,1.1293325241839098,0.060793955950084556,0.1200097940663091,dt_r2_then_xy
file_block5,2,raw,1.5,57.26261895792113,0.08021059361890019,0.15140649877004145,928,1.0025183400733135,0.8856082222400044,0.9388311096568417,1.0971365161319486,1.181772636843188,0.07895387054142579,0.14771022272845669,
file_block5,2,dt_quad,1.5341274046343907,58.565435336322395,0.07540776697948559,0.14442970921325457,928,1.0018851951909853,0.8980823197826966,0.9400589258230589,1.0908723754677054,1.178570793851768,0.07526483591560484,0.1399803467579951,
file_block5,2,r2_quad,0.75,28.631309478960564,0.06321027728048717,0.12597765502582609,928,1.0003688452287056,0.8973782049760639,0.9447055004141728,1.0734951210026047,1.1373961055730302,0.06437106733316343,0.1199647018905777,
file_block5,2,dt_r2_joint,0.75,28.631309478960564,0.06300191086154078,0.1280297405683933,928,1.0006839273267978,0.9073496744756306,0.9474079201135577,1.0676632605280543,1.1498380932467618,0.060086575356388366,0.12116134383156762,
file_block5,2,dt_then_r2,1.0,38.175079305280754,0.06336531996021795,0.12522686601743058,928,1.0004696488661478,0.8950071900880614,0.9429668549026039,1.0745226911897137,1.1330162845435194,0.06574704012070962,0.11894868311357495,
