name,w_m06,w_s10,w_s02,sigma,sigma_gain,r68,r68_gain,r90,r90_gain,protocol_successes,background_applied,background_rank_corr,background_spike_growth,background_2600_spike_growth,background_ratio_q01,background_ratio_q99,time_ratio_span,time_applied_fraction_span,time_supported_blocks,safe,safety_pass_count
W_0.40_0.10_0.50,0.4,0.1,0.5,0.041891530087995205,-0.0026478275148766883,0.06776372352434898,-0.00033016671680696774,0.1309314012988606,0.0021975743439240913,12,0.7864087658830187,0.9999878254409784,0.9936120789779326,0.9833333333333333,0.9960923876846289,1.0039495949778638,7.984287571560778e-05,0.013701779539993741,10,False,11
W_0.40_0.40_0.20,0.4,0.4,0.19999999999999996,0.04189388989043734,-0.0027043079248068036,0.06778629647347759,-0.000663389284734528,0.13088508403840904,0.0025505490648073392,12,0.7864087658830187,0.9999885498527536,1.0085470085470085,1.0085470085470085,0.9961003538475927,1.003895748917539,9.284580682544785e-05,0.013701779539993741,10,False,11
W_0.45_0.45_0.10,0.45,0.45,0.10000000000000003,0.04189474159166932,-0.0027246928663007264,0.06779915031705376,-0.0008531381181626774,0.1308931033947994,0.0024894351289667105,12,0.7864087658830187,0.999989898014355,0.9766439909297052,0.9766439909297052,0.9964018240907092,1.0036214962197214,3.766604382415828e-05,0.013701779539993741,10,False,11
W_0.55_0.35_0.10,0.55,0.35000000000000003,0.09999999999999992,0.041898343732752044,-0.002810907882162317,0.06773318212261754,0.00012068639304008144,0.13095702001708587,0.002002339137290754,12,0.7864087658830187,0.9999928246776822,1.0411764705882354,1.0411764705882354,0.9970362312216177,1.0030172088284317,4.0012872924766185e-05,0.013701779539993741,10,False,11
W_0.40_0.15_0.45,0.4,0.15000000000000002,0.44999999999999996,0.041899164823315405,-0.0028305601762612653,0.06777142108686884,-0.0004437983710068316,0.13093890710628192,0.002140374063645978,12,0.7864087658830187,0.9999881314805559,1.0535714285714286,1.0313441832429175,0.9961006045318588,1.0039306416184108,9.003338839819186e-05,0.013701779539993741,10,False,11
W_0.75_0.25_0.00,0.75,0.25,0.0,0.04190045048217089,-0.0028613316247061427,0.06773854859643984,4.1466341748064295e-05,0.13101275190312137,0.0015776174088057981,12,0.7201913678687175,0.9999966151100099,1.0786564625850341,1.0786564625850341,0.9978998858074213,1.0026127911212714,6.385231447070261e-05,0.017645237849551187,10,False,11
W_0.45_0.40_0.15,0.45,0.4,0.15000000000000002,0.04190511178048042,-0.0029728969128115512,0.06780387973986096,-0.0009229540028152794,0.13088043874433722,0.0025859499361549076,12,0.7864087658830187,0.9999900764935711,0.9593495934959351,0.9523809523809523,0.9964133233816134,1.003594296939091,7.571501781455936e-05,0.013701779539993741,10,False,11
W_0.55_0.45_0.00,0.55,0.45,0.0,0.041910930327785416,-0.0031121602388919367,0.06774176251258311,-5.977587012040431e-06,0.1308403584260261,0.0028913941491945927,12,0.7201913678687175,0.9999923845631463,1.0336927223719676,1.020124716553288,0.996994729490605,1.0032035356316846,0.00014688295227505144,0.017645237849551187,10,False,11
W_0.65_0.20_0.15,0.65,0.2,0.14999999999999997,0.04191173336277123,-0.00313138038392502,0.06766761510669157,0.0010885886947603618,0.13101278326320145,0.001577378419811093,12,0.7864087658830187,0.9999951569120236,1.079268292682927,1.079268292682927,0.997671290613007,1.002648897054561,7.726091898430099e-05,0.013701779539993741,10,False,11
W_0.60_0.25_0.15,0.6000000000000001,0.25,0.1499999999999999,0.04191210893425425,-0.003140369454764258,0.06767940375231894,0.000914564346149227,0.1309592679053781,0.00198520842328076,12,0.7864087658830187,0.9999941252245598,1.0702947845804989,1.0702947845804989,0.9973623340854785,1.0027576064175936,6.574870219977491e-05,0.013701779539993741,10,False,11
W_0.60_0.30_0.10,0.6000000000000001,0.30000000000000004,0.09999999999999987,0.041912660670205534,-0.003153574913045576,0.06767126854552548,0.0010346565185496148,0.13095902799585443,0.0019870367265164557,12,0.7864087658830187,0.9999940506654361,1.0535714285714286,1.0535714285714286,0.9973550157000335,1.002828288650882,4.2930810864261204e-05,0.013701779539993741,10,False,11
W_0.65_0.15_0.20,0.65,0.15000000000000002,0.19999999999999996,0.04191536974426169,-0.003218414922738999,0.06767901448333748,0.000920310746802433,0.13101995190523763,0.0015227476105369453,12,0.7864087658830187,0.9999951217998134,1.0607385811467445,1.0368480725623583,0.9976758945458495,1.0026108162784149,0.0001159084842392577,0.013701779539993741,10,False,11
W_0.70_0.10_0.20,0.7000000000000001,0.1,0.19999999999999993,0.04191660575984939,-0.0032479981903155153,0.06775015053846624,-0.00012980188257460945,0.131138307992563,0.0006207791762812276,12,0.7864087658830187,0.9999959611271189,1.032069970845481,1.0216450216450217,0.9979122283024964,1.0025252708106773,5.55245023707851e-05,0.013701779539993741,10,False,11
W_0.55_0.40_0.05,0.55,0.4,0.04999999999999993,0.041920511443342114,-0.003341478305764145,0.06773880713290398,3.764981852849569e-05,0.13089379512074328,0.002484163621766289,12,0.7864087658830187,0.9999926418197088,1.0535714285714286,1.0368480725623583,0.9970260935913755,1.0030678268961144,0.00013182573863068647,0.013701779539993741,10,False,11
W_0.50_0.50_0.00,0.5,0.5,0.0,0.04192142282451804,-0.00336329164975413,0.06780076698666672,-0.0008770034446139441,0.13092425805409358,0.0022520116056113926,12,0.7201913678687175,0.9999909328957377,1.0071877807726863,0.9790764790764791,0.9966692747755341,1.0033981829824883,0.00016189936473653965,0.017645237849551187,10,False,11
W_0.60_0.40_0.00,0.6000000000000001,0.4,0.0,0.041921546782081126,-0.0033662584972546927,0.06767803315098059,0.0009347972051774178,0.13091052667554343,0.0023566557374928854,12,0.7201913678687175,0.999993680611316,1.0,1.0,0.9973203574961638,1.0030391930765876,0.00014263914657308696,0.017645237849551187,10,False,11
W_0.60_0.15_0.25,0.6000000000000001,0.15000000000000002,0.2499999999999999,0.04192218712253848,-0.003381584649512215,0.0676816324034389,0.0008816649299064894,0.13095672070834996,0.002004620110225841,12,0.7864087658830187,0.9999940476758953,1.0993788819875776,1.0963995354239258,0.9973692520997055,1.0026927473761205,0.00014151973665499362,0.013701779539993741,10,False,11
W_0.70_0.05_0.25,0.7000000000000001,0.05,0.24999999999999994,0.041923094048834944,-0.0034032913687214172,0.06775432057546701,-0.0001913600967820006,0.1312632332349649,-0.0003312514951825385,12,0.7864087658830187,0.9999958147966277,1.0405643738977073,1.0405643738977073,0.9978700022060937,1.0025271539926173,0.0001706096072267016,0.013701779539993741,10,False,11
W_0.60_0.00_0.40,0.6000000000000001,0.0,0.3999999999999999,0.04192475137926138,-0.0034429585460256096,0.06764045679183694,0.0014895005722860288,0.13105136492602065,0.0012833551651529884,12,0.7495447296671639,0.9999933737903839,1.0702947845804989,1.0702947845804989,0.9973129234049146,1.002716343113641,0.0001733927216760467,0.011530934433636175,10,False,11
W_0.60_0.10_0.30,0.6000000000000001,0.1,0.29999999999999993,0.0419280213961195,-0.0035212243742692717,0.06765605750065265,0.0012592024298749838,0.1309589265404249,0.0019878098983657777,12,0.7864087658830187,0.9999938965564062,1.083189902467011,1.083189902467011,0.9973637348534066,1.0026881111086838,2.9579784394329067e-05,0.013701779539993741,10,False,11
W_0.60_0.20_0.20,0.6000000000000001,0.2,0.1999999999999999,0.0419285033468541,-0.003532759566610144,0.06768626755236942,0.0008132407191152602,0.13095866170877254,0.0019898281282364483,12,0.7864087658830187,0.999994124496048,1.0828373015873016,1.057703081232493,0.9973703830286627,1.002711407893902,0.00011181666085158248,0.013701779539993741,10,False,11
W_0.50_0.45_0.05,0.5,0.45,0.04999999999999999,0.04193213790140577,-0.003619750378775821,0.06779531736714685,-0.0007965559939822064,0.13091163059580943,0.0023482429785349757,12,0.7864087658830187,0.9999912247766982,1.0336927223719676,0.9885361552028219,0.9967074130824752,1.0033498596293704,0.00013948647985984053,0.013701779539993741,10,False,11
W_0.50_0.35_0.15,0.5,0.35000000000000003,0.14999999999999997,0.04193285123010127,-0.0036368234593089355,0.06778919420679264,-0.0007061657128788479,0.13094903465835664,0.002063193983650957,12,0.7864087658830187,0.9999915837159511,1.0742296918767507,1.0414614121510675,0.996729655219224,1.0032863620646004,6.588701018328535e-05,0.013701779539993741,10,False,11
W_0.50_0.40_0.10,0.5,0.4,0.09999999999999998,0.041942365562472966,-0.0038645431120094553,0.06779037792227584,-0.0007236397571768194,0.1308999880489901,0.0024369685351385284,12,0.7864087658830187,0.9999914399478895,1.0172413793103448,1.0172413793103448,0.9967198523381008,1.0033151603884005,3.65376716040533e-05,0.013701779539993741,10,False,11
W_0.60_0.35_0.05,0.6000000000000001,0.35000000000000003,0.04999999999999988,0.041948195125591586,-0.004004070094766332,0.06767671574101428,0.0009542448515388324,0.13095109013475917,0.0020475296027615553,12,0.7864087658830187,0.9999939028116912,1.0894071914480077,1.0414614121510675,0.9973461340349328,1.002920344762205,0.00011401508593555931,0.013701779539993741,10,False,11
W_0.15_0.85_0.00,0.15000000000000002,0.8500000000000001,0.0,0.042142379434782495,-0.008651751268950347,0.06774686362524318,-8.12803686818242e-05,0.13070492967152303,0.003923470017979436,12,0.7201913678687175,0.9999763094695157,1.0395238095238095,1.0243055555555556,0.9943832759245803,1.0057200094241734,0.00020415746425572756,0.017645237849551187,10,False,11
W_0.20_0.75_0.05,0.2,0.75,0.050000000000000044,0.042157071259064975,-0.009003390983902682,0.06770976621435952,0.00046635274951112304,0.1306544469305082,0.004308189045948763,12,0.7864087658830187,0.9999793752933832,1.0676190476190477,0.9716269841269841,0.9947856387877976,1.0052611119668775,0.0001554715791298733,0.013701779539993741,10,False,11
W_0.25_0.60_0.15,0.25,0.6000000000000001,0.1499999999999999,0.0421578934590003,-0.009023069830132568,0.0677220416361628,0.0002851425960492815,0.1307492499341959,0.00358571402390917,12,0.7864087658830187,0.9999824631756501,1.0963995354239258,1.0395238095238095,0.9951297946273391,1.0048656478964093,5.9740891403814445e-05,0.013701779539993741,10,False,11
W_0.25_0.55_0.20,0.25,0.55,0.19999999999999996,0.04215986226421413,-0.009070191963563845,0.06773080830887479,0.00015572870437641217,0.13076768546788595,0.003445220452071518,12,0.7864087658830187,0.9999827075315989,1.0742296918767507,1.0742296918767507,0.995135592410921,1.0048545417286208,9.21246521141672e-05,0.013701779539993741,10,False,11
W_0.10_0.50_0.40,0.1,0.5,0.4,0.04216111163092224,-0.009100094781938406,0.06775000644693688,-0.00012767479899511436,0.13069986553943144,0.003962062771396102,12,0.7864087658830187,0.9999760802973389,1.0460992907801419,1.019140989729225,0.9941837096677958,1.005826880131309,0.00019011856311612618,0.013701779539993741,10,False,11
W_0.20_0.70_0.10,0.2,0.7000000000000001,0.09999999999999998,0.04216287792151675,-0.009142369853381904,0.06771907442125227,0.00032894471363908995,0.13067118864194313,0.004180603759961654,12,0.7864087658830187,0.9999798041836844,1.0828373015873016,1.032069970845481,0.9947992112449632,1.0052144174751239,0.00011651610710017302,0.013701779539993741,10,False,11
W_0.20_0.80_0.00,0.2,0.8,0.0,0.042167808267027054,-0.009260374619606049,0.06770423236925881,0.000548043540752774,0.130636618510797,0.004444055921709489,12,0.7201913678687175,0.9999788708186779,1.0894071914480077,0.9657738095238095,0.9947099538514749,1.005385745277625,0.00020003427475168145,0.017645237849551187,10,False,11
W_0.15_0.75_0.10,0.15000000000000002,0.75,0.09999999999999998,0.04216909386103303,-0.009291144515917837,0.06773557298238302,8.539244779326438e-05,0.13069292473676777,0.004014957261679664,12,0.7864087658830187,0.9999773099607338,1.0676190476190477,1.0676190476190477,0.9944800968473663,1.00554152683333,0.00014519984137439934,0.013701779539993741,10,False,11
W_0.25_0.20_0.55,0.25,0.2,0.55,0.04216965449299967,-0.009304562894817181,0.0677356860728637,8.372300264591903e-05,0.13096738715820178,0.0019233331963938172,12,0.7864087658830187,0.9999823342411945,1.0676190476190477,0.9981203007518797,0.9951476032800763,1.004904777441891,0.00017723998188046153,0.013701779539993741,10,False,11
W_0.25_0.10_0.65,0.25,0.1,0.65,0.04217242229110653,-0.009370808428293964,0.06769304873148575,0.0007131367448474091,0.13095659184286712,0.002005602168693721,12,0.7864087658830187,0.9999815583967698,1.0471861471861472,1.0471861471861472,0.9951340501646307,1.0049439565017235,0.00018979346407954623,0.013701779539993741,10,False,11
W_0.15_0.80_0.05,0.15000000000000002,0.8,0.04999999999999993,0.042177916842038185,-0.009502317101842683,0.06773566025175981,8.410417457427322e-05,0.13069958516172756,0.003964199474664087,12,0.7864087658830187,0.9999768457380027,1.0828373015873016,1.0535714285714286,0.9944673786329348,1.0055843565664744,0.0001689749644149252,0.013701779539993741,10,False,11
W_0.25_0.15_0.60,0.25,0.15000000000000002,0.6,0.04217792180258414,-0.009502435829437772,0.06773509072862287,9.25114926036974e-05,0.13099660364418797,0.001700680110144237,12,0.7864087658830187,0.9999819843590492,1.0377520377520377,1.0377520377520377,0.9951434396954624,1.0049247663348413,4.1355409654331154e-05,0.013701779539993741,10,False,11
W_0.25_0.30_0.45,0.25,0.30000000000000004,0.44999999999999996,0.04217974519549671,-0.009546077609498216,0.067735460733587,8.704946796567192e-05,0.13089539496177272,0.0024719715483294546,12,0.7864087658830187,0.9999828113276433,1.0535714285714286,0.9568668046928916,0.9951485614702511,1.0048736157725056,0.0002011862080439908,0.013701779539993741,10,False,11
W_0.15_0.10_0.75,0.15000000000000002,0.1,0.75,0.04218105652923067,-0.009577463570257905,0.06771264830307305,0.00042380726745450126,0.13081432124918582,0.003089818346527995,12,0.7864087658830187,0.9999765567467629,1.0894071914480077,1.0290697674418605,0.9944913574846251,1.0056093273574922,0.00022973146412330614,0.013701779539993741,10,False,11
W_0.20_0.00_0.80,0.2,0.0,0.8,0.0421811115366455,-0.009578780138663534,0.06775382974544596,-0.00018411444894472773,0.1310071563765994,0.0016202598145316216,12,0.7495447296671639,0.999977990698967,1.0476190476190477,1.0476190476190477,0.9946985224090085,1.0053648236971786,0.00022288621593502533,0.011530934433636175,10,False,11
W_0.25_0.00_0.75,0.25,0.0,0.75,0.042181657528398975,-0.009591848113127854,0.06770587783428156,0.0005237531355782865,0.13107212192098847,0.0011251701940707681,12,0.7495447296671639,0.9999804866819715,1.0310179117518568,1.0310179117518568,0.995024512600672,1.0050291304294552,0.00022488418628419105,0.011530934433636175,10,False,11
W_0.25_0.05_0.70,0.25,0.05,0.7,0.042186161291478265,-0.009699642893065574,0.06771262389133868,0.000424167634226591,0.1309538472656689,0.0020265180510461445,12,0.7864087658830187,0.9999810585940806,1.0159438775510203,1.0159438775510203,0.9951143329964203,1.0049684568218717,0.00023513359710181092,0.013701779539993741,10,False,11
W_0.25_0.45_0.30,0.25,0.45,0.3,0.042186680944868805,-0.009712080475125617,0.06774577259492195,-6.517454559018532e-05,0.1307989793661961,0.003206735815595052,12,0.7864087658830187,0.9999829716813285,1.0607385811467445,1.001656314699793,0.9951428000226907,1.0048535640778038,0.000146991519105244,0.013701779539993741,10,False,11
W_0.25_0.40_0.35,0.25,0.4,0.35,0.04219469595780512,-0.009903914845730277,0.06773148295817638,0.00014576951067746258,0.13083532644656978,0.002929741873709535,12,0.7864087658830187,0.9999829933237474,1.032069970845481,1.0193847450484619,0.9951453639011617,1.0048580982874662,0.00017882462012108746,0.013701779539993741,10,False,11
W_0.10_0.55_0.35,0.1,0.55,0.35,0.04219794568985402,-0.009981695169628546,0.06775923899238386,-0.0002639659182823717,0.1307108597254332,0.0038782782449048314,12,0.7864087658830187,0.9999760292826492,1.0243055555555556,1.0071877807726863,0.9941815911000825,1.005825089989706,0.0001566731782076669,0.013701779539993741,10,False,11
W_0.20_0.65_0.15,0.2,0.65,0.15000000000000002,0.042197952782637785,-0.00998186493101505,0.0677295055730912,0.00017495973000214438,0.1306721554417347,0.004173235969137101,12,0.7864087658830187,0.9999801593108442,1.0395238095238095,1.0395238095238095,0.9948092164295497,1.005188558134922,5.7654390950290235e-05,0.013701779539993741,10,False,11
W_0.05_0.20_0.75,0.05,0.2,0.75,0.04219872896654933,-0.010000442412215316,0.06776243088560754,-0.0003110847440275233,0.1307986148594871,0.0032095136494439958,12,0.7864087658830187,0.9999719900274668,1.0607385811467445,1.0256991685563113,0.9938643744389135,1.0062329948012008,8.074305743499544e-05,0.013701779539993741,10,False,11
W_0.15_0.15_0.70,0.15000000000000002,0.15000000000000002,0.7,0.04219881564427945,-0.010002516990002652,0.06771806588080719,0.00034383281864724946,0.13079657923423113,0.003225026748654547,12,0.7864087658830187,0.9999770635050292,1.0805860805860807,1.0246498599439775,0.9945010724257122,1.005587759402395,3.288084781982725e-05,0.013701779539993741,10,False,11
W_0.15_0.70_0.15,0.15000000000000002,0.7000000000000001,0.1499999999999999,0.04219912368890345,-0.010009889847293563,0.06773297910233918,0.0001236833846212093,0.13068404280228335,0.004082644735312058,12,0.7864087658830187,0.9999776995825761,1.0742296918767507,1.0742296918767507,0.9944890045486389,1.005514926402512,6.072491216024822e-05,0.013701779539993741,10,False,11
W_0.15_0.40_0.45,0.15000000000000002,0.4,0.44999999999999996,0.042202040952800175,-0.010079712751880576,0.06775458772474711,-0.00019530376265519678,0.13067870937238205,0.004123289754305204,12,0.7864087658830187,0.9999784664194373,1.0607385811467445,0.9572271386430677,0.9945093728548748,1.0055152156734497,0.00022792627238632512,0.013701779539993741,10,False,11
W_0.20_0.05_0.75,0.2,0.05,0.75,0.0422028472494604,-0.01009901096307031,0.06773842386085026,4.3307692350280647e-05,0.13092584223250303,0.0022399388939169373,12,0.7864087658830187,0.9999786023360399,1.0460992907801419,1.03015873015873,0.994791754377323,1.005301319249925,0.00023600168339155125,0.013701779539993741,10,False,11
W_0.20_0.10_0.70,0.2,0.1,0.7000000000000001,0.04220391501559601,-0.010124567284214958,0.0677095556100791,0.0004694616963633047,0.13085919701255558,0.0027478289910386478,12,0.7864087658830187,0.9999791431382767,0.9902419984387197,0.9902419984387197,0.9948124942892388,1.0052760722005296,0.0002220885534056638,0.013701779539993741,10,False,11
W_0.20_0.40_0.40,0.2,0.4,0.4,0.04220692596286518,-0.010196632442299514,0.06775133285453877,-0.00014725526872916284,0.13076039673709178,0.0035007664341218936,12,0.7864087658830187,0.9999808102383797,1.0702947845804989,1.0250965250965252,0.9948276517776877,1.0051867496858804,0.00020839188545185294,0.013701779539993741,10,False,11
W_0.15_0.65_0.20,0.15000000000000002,0.65,0.19999999999999996,0.04220844564803425,-0.01023300516561787,0.06774367172782542,-3.416148102353134e-05,0.13067600096699536,0.004143929978404848,12,0.7864087658830187,0.9999780140824707,1.046685340802988,1.046685340802988,0.9944946179051299,1.00550288659937,8.679841607683869e-05,0.013701779539993741,10,False,11
W_0.20_0.15_0.65,0.2,0.15000000000000002,0.65,0.042208793325690344,-0.010241326614985446,0.06773382179860418,0.00011124347649005273,0.13092896536639376,0.0022161381055583185,12,0.7864087658830187,0.9999796064635027,1.032069970845481,1.0318162663295407,0.994822294859697,1.0052559237219676,3.53918857838309e-05,0.013701779539993741,10,False,11
W_0.05_0.15_0.80,0.05,0.15000000000000002,0.7999999999999999,0.04221178268228588,-0.01031287501366851,0.06776330584025038,-0.0003240008513223369,0.13075993653359583,0.0035042735543390213,12,0.7864087658830187,0.9999714798285846,1.0460992907801419,0.9420168067226891,0.9938561853536259,1.0062521849010597,0.00010245453170476537,0.013701779539993741,10,False,11
W_0.00_0.55_0.45,0.0,0.55,0.44999999999999996,0.04221366023925606,-0.010357813176901765,0.06773948695519956,2.7614260933561674e-05,0.1307942706817161,0.0032426197727604134,12,0.7842687381038119,0.9999707602764975,1.0759878419452888,1.0395238095238095,0.9935372720192573,1.0064773028875673,0.00020705937746212655,0.0133920010282228,10,False,11
W_0.15_0.45_0.40,0.15000000000000002,0.45,0.39999999999999997,0.04221389847594985,-0.01036351522461798,0.06775975317806882,-0.00027155634314701693,0.13066389803987108,0.004236164002652254,12,0.7864087658830187,0.9999785261658901,1.0828373015873016,0.9696586599241466,0.9945065903335971,1.0055068284240456,0.0001897003057169666,0.013701779539993741,10,False,11
W_0.20_0.60_0.20,0.2,0.6000000000000001,0.19999999999999996,0.04222300270672879,-0.010581419349688703,0.06773564398998762,8.434423135450508e-05,0.13067265945008677,0.004169395020737654,12,0.7864087658830187,0.9999804402213202,1.032069970845481,1.032069970845481,0.9948143056857597,1.0051783497202695,9.409299036433616e-05,0.013701779539993741,10,False,11
W_0.00_0.45_0.55,0.0,0.45,0.55,0.04223539174062413,-0.010877943202937335,0.06777604384997164,-0.0005120397418290068,0.13082147444462416,0.0030353052527340996,12,0.7842687381038119,0.9999706355217527,1.020124716553288,1.020124716553288,0.9935448804135574,1.0064927691507193,0.00021828820613278843,0.0133920010282228,10,False,11
W_0.20_0.25_0.55,0.2,0.25,0.55,0.042236211316130215,-0.010897559235078624,0.06777338761549254,-0.0004728283269135325,0.13084425906961836,0.0028616681125114285,12,0.7864087658830187,0.9999803098758486,1.0957142857142859,0.9871299871299872,0.9948300677934225,1.0052184779052034,0.00021075925908475845,0.013701779539993741,10,False,11
W_0.15_0.00_0.85,0.15000000000000002,0.0,0.85,0.042237481567785,-0.010927961921717078,0.06775935496803376,-0.0002656779543861454,0.1308999352335314,0.0024373710313486674,12,0.7495447296671639,0.9999753233623595,1.0702947845804989,0.9833333333333333,0.9943712976378536,1.005700697305107,0.00023291276763659496,0.011530934433636175,10,False,11
W_0.00_0.65_0.35,0.0,0.65,0.35,0.042238035386791745,-0.010941217236640766,0.06773068757579137,0.00015751096985983093,0.1308026117286721,0.0031790542964678092,12,0.7842687381038119,0.9999705891699278,1.0607385811467445,1.0607385811467445,0.9935328417029822,1.0064731435505943,0.00017008271622231952,0.0133920010282228,10,False,11
W_0.15_0.60_0.25,0.15000000000000002,0.6000000000000001,0.2499999999999999,0.04223945095094993,-0.010975097888049845,0.06775314373134683,-0.00017398748775576678,0.13066405577519577,0.004234961932804815,12,0.7864087658830187,0.9999782553113775,1.0886904761904763,0.9104938271604939,0.9944995624959748,1.0054998348799578,0.0001329393097668774,0.013701779539993741,10,False,11
W_0.20_0.55_0.25,0.2,0.55,0.25,0.04224545339784047,-0.01111876273681367,0.06775301328005197,-0.0001720617617368969,0.13067163571498047,0.004177196704383879,12,0.7864087658830187,0.9999806449906247,1.062137049941928,0.985797827903091,0.994819274068932,1.0051760408042258,0.0001245257994288984,0.013701779539993741,10,False,11
W_0.20_0.50_0.30,0.2,0.5,0.30000000000000004,0.042246576507014376,-0.011145643659303595,0.06777367715995293,-0.00047710259112565545,0.13068181017997674,0.0040996591102520075,12,0.7864087658830187,0.9999807760374774,1.0442477876106195,1.0442477876106195,0.9948227210952355,1.005175384585908,0.00013463881993014404,0.013701779539993741,10,False,11
W_0.00_0.50_0.50,0.0,0.5,0.5,0.04224858759348956,-0.011193777768538915,0.06777043444522847,-0.0004292335368258904,0.13078827370357451,0.003288321562223473,12,0.7842687381038119,0.9999707356624711,1.0460992907801419,1.0172413793103448,0.9935395048794057,1.0064865070331426,0.00023377481168607162,0.0133920010282228,10,False,11
W_0.15_0.50_0.35,0.15000000000000002,0.5,0.35,0.04225058172519229,-0.011241506075796215,0.0677624484797137,-0.00031134446876279753,0.13064704042451153,0.004364632569624605,12,0.7864087658830187,0.9999785122395868,0.9915966386554622,0.9672131147540983,0.9945048696252106,1.0055008972378934,0.00015872096541102998,0.013701779539993741,10,False,11
W_0.00_0.60_0.40,0.0,0.6000000000000001,0.3999999999999999,0.04225541607167255,-0.011357213164692403,0.0677168553017917,0.0003617034232333838,0.1307993368944624,0.0032040111630837753,12,0.7842687381038119,0.9999707111603985,1.0535714285714286,1.032069970845481,0.9935343307590202,1.0064740774190304,0.0001757622303213413,0.0133920010282228,10,False,11
W_0.15_0.55_0.30,0.15000000000000002,0.55,0.29999999999999993,0.04225942755928234,-0.011453225636153919,0.06776255666259273,-0.00031294146774363263,0.13065291215760388,0.004319885248017741,12,0.7864087658830187,0.9999784225133113,0.9806828391734052,0.9725274725274725,0.9945038929666409,1.0055004201634057,0.0001520616525303442,0.013701779539993741,10,False,11
W_0.05_0.65_0.30,0.05,0.65,0.29999999999999993,0.04226460711699616,-0.011577195142121965,0.06778035262489607,-0.0005756460095238669,0.13072403522045742,0.0037778703919072454,12,0.7864087658830187,0.9999732298864114,1.0676190476190477,1.0676190476190477,0.9938550124173317,1.0061481471533151,0.00015509623263798566,0.013701779539993741,10,False,11
W_0.00_0.20_0.80,0.0,0.2,0.8,0.04226694556283597,-0.011633164395002504,0.06772307311380678,0.0002699158914070132,0.13079204448328155,0.0032595851926363606,12,0.7842687381038119,0.9999689933401313,0.9950396825396826,0.9790764790764791,0.9935405911695354,1.0065658968661462,6.617639452599633e-05,0.0133920010282228,10,False,11
W_0.20_0.35_0.45,0.2,0.35000000000000003,0.45,0.04226925799924232,-0.011688511128201906,0.0677745531194104,-0.0004900335315249915,0.13078806580175828,0.003289905941023963,12,0.7864087658830187,0.9999807186622525,1.0742296918767507,1.008874458874459,0.9948309515343421,1.0051940253343314,0.00020804910765503948,0.013701779539993741,10,False,11
W_0.05_0.60_0.35,0.05,0.6000000000000001,0.34999999999999987,0.04227031413301806,-0.011713789036017275,0.06776897372052038,-0.0004076702738471383,0.1307197154506622,0.0038107905068467396,12,0.7864087658830187,0.9999733906045339,1.0071877807726863,1.0071877807726863,0.9938578950817961,1.0061474327846516,0.00015876292553995697,0.013701779539993741,10,False,11
W_0.05_0.55_0.40,0.05,0.55,0.3999999999999999,0.04227436607200089,-0.011810769686039446,0.06776479780472207,-0.0003460252766502858,0.13071663674563053,0.0038342527116196345,12,0.7864087658830187,0.9999734764361364,1.0805860805860807,1.0805860805860807,0.993859606323967,1.0061499313757551,0.0001707845179410583,0.013701779539993741,10,False,11
W_0.00_0.90_0.10,0.0,0.9,0.09999999999999998,0.041684339949223,0.0023111401352924332,0.06777726518871603,-0.0005300691818632686,0.13082678725040656,0.002994817406089756,12,0.7842687381038119,0.9999688711421091,1.1174242424242424,1.1132075471698113,0.9934991503354766,1.0065214195250884,0.0001905861679467602,0.0133920010282228,10,False,10
W_0.00_0.80_0.20,0.0,0.8,0.19999999999999996,0.04168778841584144,0.002228603222556691,0.06776870967937658,-0.0004037724903775963,0.130816705122161,0.003071651320027846,12,0.7842687381038119,0.9999697846698674,1.1293183940242764,1.1293183940242764,0.9935165137903744,1.0064835189433778,8.104067762082501e-05,0.0133920010282228,10,False,10
W_0.00_0.85_0.15,0.0,0.8500000000000001,0.1499999999999999,0.041713208411735966,0.001620191364466339,0.06778616042975733,-0.0006613810031599332,0.13082705592834046,0.0029927698644648393,12,0.7842687381038119,0.9999693644504765,1.184407096171802,1.184407096171802,0.9935079565043017,1.006497950022408,4.772231927696602e-05,0.0133920010282228,10,False,10
W_0.05_0.85_0.10,0.05,0.8500000000000001,0.09999999999999987,0.04176148168907423,0.00046480036899387844,0.06777456936283019,-0.0004902733173863805,0.13073643894766354,0.003683344029471125,12,0.7864087658830187,0.9999718452132355,1.1017740429505136,1.1017740429505136,0.9938258233976734,1.0061929035403323,0.0001786687014488919,0.013701779539993741,10,False,10
W_0.05_0.80_0.15,0.05,0.8,0.1499999999999999,0.04176428319726941,0.0003977480054311311,0.06776430724148222,-0.0003387835670454198,0.13073089923775286,0.003725561067794092,12,0.7864087658830187,0.9999723055867995,1.1467444120505346,1.1467444120505346,0.9938343406484966,1.006169237026433,5.085237579094404e-05,0.013701779539993741,10,False,10
W_0.35_0.60_0.05,0.35000000000000003,0.6000000000000001,0.04999999999999982,0.04177246010221848,0.00020203884976743858,0.06768160876482703,0.0008820138838205871,0.13081939911938703,0.003051120897683224,12,0.7864087658830187,0.9999860173744453,1.1238095238095238,1.1238095238095238,0.995745767780474,1.0042920681373664,0.00013651872510700436,0.013701779539993741,10,False,10
