method,alpha,scale_train,validation_resolution,validation_mu,validation_sigma,validation_signal_fraction,fit_success
corrected_lifetime,0.51,0.9859207545394624,0.07648068297475902,1.0037975056725092,0.07677111880219305,0.9273441336884886,True
corrected_lifetime,0.53,0.977033507817346,0.0767245567807061,1.0138635685838138,0.07778823293569813,0.955488781027926,True
corrected_lifetime,0.55,0.9752360432806491,0.07314673860209076,1.0124380570570082,0.07405654191035763,0.9282793623405753,True
corrected_lifetime,0.5700000000000001,0.981497206589866,0.07211293885537183,1.0059835524771727,0.0725444304092961,0.9278460024376539,True
corrected_lifetime,0.5900000000000001,0.9849467814817152,0.07043104712220344,1.0014247203140385,0.07053139166577745,0.9145849042230703,True
corrected_lifetime,0.61,0.9870362998591165,0.06900238574710651,0.9983461930724259,0.0688882691235388,0.901222115613342,True
corrected_lifetime,0.63,0.9855685489302058,0.06698669473350688,0.9978812476549827,0.0668447665169553,0.8783659221217113,True
corrected_lifetime,0.65,0.9833757247251141,0.0657044661607726,0.9987695898570471,0.06562362271917109,0.8640003666872575,True
corrected_lifetime,0.67,0.9793400234485409,0.06493494225084534,1.0014403616217704,0.06502847204957533,0.8550462492635966,True
corrected_lifetime,0.6900000000000001,0.9742029229045474,0.06578489685503466,1.006309362619811,0.06619995762419995,0.8660471274004112,True
corrected_lifetime,0.7100000000000001,0.9689890252112064,0.06593913690160766,1.010049795122453,0.0666018117180202,0.85939152460449,True
corrected_lifetime,0.7300000000000001,0.975525802602475,0.06626133078983773,1.0024809517466127,0.06642572195419366,0.8370520846415374,True
corrected_lifetime,0.75,0.9723484808807261,0.06745529374011344,1.004822095618853,0.06778056961652608,0.8372737336535607,True
corrected_lifetime,0.77,0.9766673329748474,0.0688495729476823,1.0000336655964677,0.06885189080962213,0.8279479872253531,True
corrected_lifetime,0.79,0.9729130734677015,0.07017885832508988,1.0024552289345259,0.07035116348864164,0.8249175078893165,True
corrected_lifetime,0.81,0.9462937557347907,0.06964579871045284,1.024201542761927,0.07133133448613244,0.8251704757792945,True
corrected_lifetime,0.8300000000000001,0.9700228807830118,0.07438075384672865,1.0028496439812942,0.0745927125142521,0.8336309266974924,True
corrected_lifetime,0.8500000000000001,0.9658215896172605,0.07477382073579149,1.0034632627354572,0.07503278212273351,0.8108570039326903,True
corrected_lifetime,0.87,0.9601370818866639,0.07643613661052104,1.0068205076878156,0.07695746986790002,0.8088213942361869,True
corrected_lifetime,0.89,0.9593756020773667,0.07809622298187777,1.0054504445913777,0.07852188211803636,0.7943978217533477,True
corrected_lifetime,0.91,0.9579176834285301,0.08042234930649096,1.0045996149657772,0.08079226114794406,0.8000030959573421,True
corrected_lifetime,0.93,0.9845669368697934,0.09109105290876023,0.9864550917292585,0.08985723295282581,0.8570492561608628,True
corrected_lifetime,0.9500000000000001,0.9853236209939991,0.09188602648719989,0.9812551566795761,0.090163637317361,0.8120916972469834,True
corrected_lifetime,0.97,0.9265910351704351,0.08897180001315302,1.0318078178340162,0.09180179882033591,0.8857907582735223,True
corrected_total_s2,0.03,0.9697037405964685,0.07832402859149151,0.9946178863642451,0.07790247976920199,0.4690059263508226,True
corrected_total_s2,0.05,0.9685182019981623,0.10998284711328414,1.0027750298537947,0.11028805279742884,0.8658021556531991,True
corrected_total_s2,0.07,0.9680236718551216,0.07316275811879663,1.0013513046267057,0.07326162329234512,0.442049129635642,True
corrected_total_s2,0.09,0.9694759975266072,0.07114531888921316,1.0047021279830812,0.07147985328402737,0.4307099312823309,True
corrected_total_s2,0.11,0.9696418868250407,0.07531034651584176,1.0071249542586935,0.0758469292899735,0.47963081895188414,True
corrected_total_s2,0.13,0.9689376583887073,0.0805696867897706,1.0100921802373433,0.08138281059051926,0.5430896574621721,True
corrected_total_s2,0.15,1.0123939247166183,0.09749360243598926,0.9771974056936643,0.09527049537217822,0.7201916810076412,True
corrected_total_s2,0.17,1.0120741254889762,0.09221755952213491,0.9799457503065627,0.0903682055573586,0.6679955690200099,True
corrected_total_s2,0.19,0.9624142462118401,0.08524909325320751,1.0159618473610519,0.08660982626738328,0.6244123392958022,True
corrected_total_s2,0.21,0.9570038371363958,0.09989597214902475,1.0247896430397576,0.10237235763970864,0.8367822319932796,True
corrected_total_s2,0.23,0.9571327057258261,0.10147801124153309,1.0278265377732778,0.10430179295450272,0.9129610540172761,True
corrected_total_s2,0.25,0.9505047610444936,0.09865979760523161,1.033966861959407,0.10201096133143153,0.8786856912891863,True
corrected_total_s2,0.27,1.017544410179446,0.10707880486114073,0.9783107767650832,0.10475634875877934,0.9405017410463145,True
corrected_total_s2,0.29000000000000004,1.0154451272366511,0.10365350354039206,0.9784961719593693,0.10142455642445057,0.9199518434175641,True
corrected_total_s2,0.31000000000000005,1.0071399763671125,0.10259383081641985,0.9866507966696042,0.10122428490840724,0.9225938006644313,True
corrected_total_s2,0.32999999999999996,1.0063305012298658,0.09963679162892933,0.9863469150445073,0.09827644204812684,0.9240944083081815,True
corrected_total_s2,0.35,1.008815435739693,0.10699094768785221,0.9900150641117862,0.10592264993456976,0.9990888524070572,True
corrected_total_s2,0.37,0.9843622116573894,0.10415995055830929,1.013349226817682,0.10555040536363071,0.9990889344202498,True
corrected_total_s2,0.39,0.9849012125381085,0.09379867986864163,1.0042322567362338,0.09419565996336553,0.8746179462154784,True
corrected_total_s2,0.41000000000000003,0.9880732473049607,0.09413736256009514,1.0006263975422671,0.0941963299726383,0.9051078168563692,True
corrected_total_s2,0.43000000000000005,0.9786780699379625,0.09104867575342324,1.0087154537847898,0.0918422062791185,0.8836133449896096,True
corrected_total_s2,0.44999999999999996,0.9928902891598214,0.09154725820977143,0.9957836358838752,0.09116126163532613,0.9261717237841459,True
corrected_total_s2,0.47,0.9909380531171068,0.0868710234707777,0.9936969697624358,0.08632347278307324,0.8700725083436097,True
corrected_total_s2,0.49,0.9893500399178746,0.085984501833133,0.9954175885202026,0.08559048546484818,0.887805489513663,True
corrected_total_s2,0.51,0.9855414793942783,0.08243350237328513,0.9974791366196274,0.08222569877583646,0.8503969029061824,True
corrected_total_s2,0.53,0.9839111386537935,0.08181973767843656,0.9991523010064277,0.0817503791691522,0.8719947898306122,True
corrected_total_s2,0.55,0.9732757920841044,0.07580620271327894,1.0059308048276967,0.07625579450630021,0.8102206339903434,True
corrected_total_s2,0.5700000000000001,0.9699751373274258,0.07311798899730966,1.0073576461559512,0.0736559652879866,0.7925129533279679,True
corrected_total_s2,0.5900000000000001,0.9928222957494239,0.09047878603099443,1.0012007995547656,0.09058743291697618,0.9990889488055994,True
corrected_total_s2,0.61,0.997390896529022,0.07825479204082152,0.986766173206879,0.07721918167722158,0.8621244483213301,True
corrected_total_s2,0.63,0.969566336993817,0.06980646736126665,1.0069227314412015,0.0702897187876677,0.7741956870768194,True
corrected_total_s2,0.65,0.9733152157790134,0.0718876594459128,1.0035374869575129,0.07214196110360885,0.8088821061398083,True
corrected_total_s2,0.67,0.9819980225477412,0.07399844008442363,0.996447400927501,0.07373555329481334,0.8300488232689944,True
corrected_total_s2,0.6900000000000001,0.9807867974218878,0.07488215816529822,0.9973177232893372,0.07468130349640728,0.8378856642611673,True
corrected_total_s2,0.7100000000000001,0.9822517250327185,0.07595926913258226,0.9957214628280143,0.07563427457604165,0.8400163663939268,True
corrected_total_s2,0.7300000000000001,0.9839122959931512,0.07816841524247653,0.9951001976884045,0.07778540546077768,0.855503316362382,True
corrected_total_s2,0.75,0.9718650607351829,0.07764803294439544,1.004346579589229,0.07798553629953534,0.853019240675903,True
corrected_total_s2,0.77,0.9704089572802006,0.07807067019053926,1.0041905845892631,0.07839783193791318,0.8445286098893986,True
corrected_total_s2,0.79,0.9624948114681124,0.07734329227997601,1.0091338898923334,0.07804973739557187,0.8202707130868447,True
corrected_total_s2,0.81,0.9467332944175721,0.07555044695463158,1.0202472908627485,0.07708013882893265,0.793493008730914,True
corrected_total_s2,0.8300000000000001,0.9669561995965261,0.08140998233581148,1.0044383836363646,0.08177131106924748,0.838461895195026,True
corrected_total_s2,0.8500000000000001,0.9677643754515788,0.0823954490940194,1.001985418182193,0.08255903851678062,0.8368208452843712,True
corrected_total_s2,0.87,0.9690948673558484,0.08410197989879092,0.999514369455419,0.08406113740849233,0.8312294316140331,True
corrected_total_s2,0.89,0.9654410894950431,0.08536790699711609,1.0015719991450212,0.0855021052739278,0.8297351928309644,True
corrected_total_s2,0.91,0.9609594005578039,0.0839862508356427,1.000268175665578,0.08400877390435996,0.7829133333248333,True
corrected_total_s2,0.93,0.9841998518146156,0.09376550140983571,0.9854062037323363,0.09239710678532524,0.8439598394361809,True
corrected_total_s2,0.9500000000000001,0.9861981961491525,0.09508074174839154,0.9806845441567187,0.09324421387960405,0.8140862495596617,True
corrected_total_s2,0.97,0.9848480862303197,0.09277496692394682,0.9765593815862389,0.09060026432593328,0.7523237072458602,True
ub_bottom_stretch,0.03,1.010121681270288,0.08726265713324337,0.9981317796824474,0.08709963126422342,0.8188681996363664,True
ub_bottom_stretch,0.05,1.0073949744108075,0.08691128268503549,1.0025940960945146,0.08713673890401799,0.847595036710879,True
ub_bottom_stretch,0.07,1.0090086031974972,0.08377374111484452,1.0007432509408971,0.0838360060267506,0.8278613352278784,True
ub_bottom_stretch,0.09,1.0095113035650334,0.08279244949660361,1.001474599255454,0.0829145351809885,0.8457619704622253,True
ub_bottom_stretch,0.11,1.0061075154583006,0.0816206188283353,1.0034874175419048,0.08190526400621836,0.8510316771063201,True
ub_bottom_stretch,0.13,1.003717884550186,0.08253676798825109,1.0049757573478755,0.08294745091803853,0.8953796855165614,True
ub_bottom_stretch,0.15,1.0054814768922136,0.08125159607788206,1.0038757867496506,0.08156650993734868,0.9119488752572958,True
ub_bottom_stretch,0.17,1.0069438507489084,0.07807939563208116,1.0013647767720433,0.078185956577615,0.879247250481061,True
ub_bottom_stretch,0.19,1.0050385565780795,0.07569595066965862,1.0038466716968066,0.07598712814066247,0.8695504943576352,True
ub_bottom_stretch,0.21,1.0043862553836291,0.07456014985095169,1.0033949393212678,0.07481327703548031,0.8755985597331092,True
ub_bottom_stretch,0.23,1.0028152570336903,0.07385062248864098,1.0036487798227083,0.07412008714987198,0.8845823065614269,True
ub_bottom_stretch,0.25,1.00240340622867,0.07380452261496685,1.0025235781996704,0.07399077409927507,0.9028322091538143,True
ub_bottom_stretch,0.27,1.001242777591786,0.07188108235217715,1.0023199424113785,0.07204784232370175,0.8908536419064931,True
ub_bottom_stretch,0.29000000000000004,0.9976349310790609,0.07047579847562019,1.0042154271442456,0.0707728840695267,0.8885514293168304,True
ub_bottom_stretch,0.31000000000000005,0.9943101607529382,0.0696173771887147,1.0053604443700608,0.06999055726632435,0.8956493953128534,True
ub_bottom_stretch,0.32999999999999996,0.9896670416793147,0.06765911742170622,1.0094795745812855,0.06830049707140923,0.8907860471310121,True
ub_bottom_stretch,0.35,0.9893140134170811,0.06576491423037739,1.0101369273102585,0.06643156838549612,0.8855604151914045,True
ub_bottom_stretch,0.37,0.991448915892053,0.06507069299545411,1.0075149437514637,0.06555969559318371,0.8953067260281826,True
ub_bottom_stretch,0.39,0.9920999047536805,0.06345357624495412,1.005761609718672,0.06381917098653155,0.8862352505555728,True
ub_bottom_stretch,0.41000000000000003,0.9926001288835303,0.062468236137278095,1.0044666928646029,0.0627472625618968,0.8867942899970171,True
ub_bottom_stretch,0.43000000000000005,0.9953380218753503,0.06195803186032167,1.0003133149397576,0.061977444237341486,0.8946101312313129,True
ub_bottom_stretch,0.44999999999999996,0.9965154268367261,0.06267328523967093,0.9978214930301551,0.06253675105095323,0.9240547992134784,True
ub_bottom_stretch,0.47,0.9958700531714558,0.059561936671160436,0.9976716103524432,0.05942325327442687,0.8954321570215911,True
ub_bottom_stretch,0.49,0.9927056083625762,0.05766249262577455,0.9990987893829267,0.057610526575213296,0.8864325962597968,True
ub_bottom_stretch,0.51,0.9908301801351984,0.05740226272041517,0.9992369147027368,0.05735845989770358,0.9031774363260067,True
ub_bottom_stretch,0.53,0.987233102805781,0.05645347729428501,1.0015521479119913,0.05654110144119198,0.9122755088667225,True
ub_bottom_stretch,0.55,0.9872875012850344,0.055245800610440335,1.00098243949181,0.0553000762667167,0.92106328480013,True
ub_bottom_stretch,0.5700000000000001,0.9993289065650865,0.0537600716990598,0.9887262753362516,0.05315399545282123,0.9142594914002141,True
ub_bottom_stretch,0.5900000000000001,0.9998760909490847,0.051943175431501516,0.9874367824019044,0.05129060201581951,0.9071973558602509,True
ub_bottom_stretch,0.61,0.9788596597204415,0.04939893179984157,1.0067657868527704,0.049733154443153835,0.9021363991933183,True
ub_bottom_stretch,0.63,0.9896453224089672,0.04871577065174713,0.9956885064440738,0.04850573292051014,0.8925361379198311,True
ub_bottom_stretch,0.65,0.9883027182820764,0.048330284071828926,0.9967980615546825,0.04817553347718622,0.8916805025002688,True
ub_bottom_stretch,0.67,0.9856433932759106,0.04854938469774299,0.9994761814467563,0.04852395362928975,0.8956995409416397,True
ub_bottom_stretch,0.6900000000000001,0.9865062791199433,0.04913616292017403,0.9985659412756093,0.04906569877705527,0.8947229253863516,True
ub_bottom_stretch,0.7100000000000001,0.9872326258200541,0.050032976514365064,0.9977217516021439,0.049918988965781244,0.8927478086019682,True
ub_bottom_stretch,0.7300000000000001,0.9899876389840216,0.05114073441912673,0.9947497431477003,0.05087223242781107,0.8888471507077159,True
ub_bottom_stretch,0.75,0.9747437250885498,0.05234447045502746,1.0098968114595794,0.05286251381007239,0.9044146338482832,True
ub_bottom_stretch,0.77,0.9791482826136528,0.05405374261909436,1.0053029801068165,0.054340388540902396,0.9033801987354685,True
ub_bottom_stretch,0.79,0.9707600823965137,0.055500970789179475,1.013292109619672,0.05623869577690747,0.9074369866688665,True
ub_bottom_stretch,0.81,0.9736056454135771,0.05741347216023507,1.009996109020108,0.05798738348717171,0.9050157409220551,True
ub_bottom_stretch,0.8300000000000001,0.9740668052060704,0.05958720124813104,1.0092797386022194,0.06014015489975154,0.9104409553190269,True
ub_bottom_stretch,0.8500000000000001,0.9756137729936976,0.061436933456218895,1.0069591335171255,0.06186448127902348,0.9043592331937692,True
ub_bottom_stretch,0.87,0.9692066269367086,0.06324531604254936,1.0125460658785002,0.06403879594412575,0.9075153895664262,True
ub_bottom_stretch,0.89,0.9667537324815203,0.06585409554422389,1.0149753281023548,0.06684028223188246,0.9185984054276521,True
ub_bottom_stretch,0.91,0.9679196319407208,0.06829450494125258,1.013161839003419,0.06919338622010755,0.9189545382859923,True
ub_bottom_stretch,0.93,0.9848964888331514,0.07215871219786117,0.996424525757213,0.07190071058100504,0.92043222305858,True
ub_bottom_stretch,0.9500000000000001,0.9860234250345179,0.07421243081020087,0.9937959604817822,0.07375201395671138,0.9054709248514408,True
ub_bottom_stretch,0.97,0.9851200920997041,0.0799975396192161,0.9860331525973606,0.07888022619076791,0.9172174165021224,True
ub_desat_bottom_stretch,0.03,1.0101219106111303,0.08726134857061359,0.9981320245060108,0.08709834650991123,0.8188556431699957,True
ub_desat_bottom_stretch,0.05,1.007395793481709,0.08691244943081354,1.0025936013078616,0.08713786567332675,0.8476098909757287,True
ub_desat_bottom_stretch,0.07,1.0090079154986258,0.08377484360635282,1.0007434166933504,0.0838371232235726,0.8278697180263959,True
ub_desat_bottom_stretch,0.09,1.0095115593419366,0.0827924958797821,1.0014750178364509,0.08291461628792907,0.8457714141257151,True
ub_desat_bottom_stretch,0.11,1.005926934047682,0.08158855373594695,1.0035989757161854,0.08188218895956131,0.8501731720836058,True
ub_desat_bottom_stretch,0.13,1.0073893617476204,0.0823472197714325,1.0016600116566625,0.08248391711614683,0.8934016193065053,True
ub_desat_bottom_stretch,0.15,1.005105185554878,0.08084197662555839,1.0041549685151105,0.08117787249313689,0.9029154198562708,True
ub_desat_bottom_stretch,0.17,1.006728812381836,0.07830453136139415,1.0015814907020149,0.07842836924966783,0.8824345084221014,True
ub_desat_bottom_stretch,0.19,1.0078313337999791,0.07768193682265831,0.9998519301581609,0.07767043447055923,0.9012628139291616,True
ub_desat_bottom_stretch,0.21,1.004386070618179,0.07470811384541064,1.0034347997247552,0.07496472125428384,0.8780454804013778,True
ub_desat_bottom_stretch,0.23,1.0028158583394169,0.07395967687956383,1.003680991406631,0.0742319218145947,0.8863948789974382,True
ub_desat_bottom_stretch,0.25,1.0024037630014433,0.07387074039664758,1.0025460901870449,0.07405882196388122,0.9040656997281201,True
ub_desat_bottom_stretch,0.27,1.0012433299809724,0.07193669476644633,1.0023447821291274,0.07210537064276319,0.891776859864122,True
ub_desat_bottom_stretch,0.29000000000000004,0.9976355606238426,0.0705157642315554,1.0042386404597663,0.0708146552028786,0.8892248597581838,True
ub_desat_bottom_stretch,0.31000000000000005,0.9943103789162053,0.06963962581608948,1.005379427328998,0.07001424712238576,0.8960771323204113,True
ub_desat_bottom_stretch,0.32999999999999996,0.9896671824606684,0.06767304102741671,1.0094964723330544,0.06831569618922723,0.8911213471012305,True
ub_desat_bottom_stretch,0.35,0.9893141698575147,0.06576114338528163,1.0101380381562255,0.06642783236611864,0.8856403271748975,True
ub_desat_bottom_stretch,0.37,0.9914492741796135,0.06506349433859704,1.0075152972725727,0.06555246584014394,0.8953663338077491,True
ub_desat_bottom_stretch,0.39,0.9920989141237291,0.06344789434741047,1.0057671372957906,0.0638138070652408,0.8863227706760194,True
ub_desat_bottom_stretch,0.41000000000000003,0.9926004307647984,0.0624594961770218,1.004468138872365,0.0627385738798387,0.8868326512883631,True
ub_desat_bottom_stretch,0.43000000000000005,0.9953383778372826,0.061946388804378145,1.0003128925915608,0.06196577137050898,0.8945972601044193,True
ub_desat_bottom_stretch,0.44999999999999996,0.9965159307816571,0.06265856693104184,0.9978174589262306,0.06252181203509131,0.923992520837848,True
ub_desat_bottom_stretch,0.47,0.9958704915534434,0.05954866283357247,0.9976666473261833,0.05940971480192754,0.8953856641550186,True
ub_desat_bottom_stretch,0.49,0.9927052712903806,0.057649549354632706,0.9990938767010027,0.05759731175478578,0.886385475895043,True
ub_desat_bottom_stretch,0.51,0.9908305356189689,0.057388324578146854,0.9992302309291007,0.05734414882085587,0.9031044702464779,True
ub_desat_bottom_stretch,0.53,0.9872333397676376,0.056441659029536656,1.0015446170809859,0.056528839780152856,0.9122112585417727,True
ub_desat_bottom_stretch,0.55,0.9872870921291035,0.05523553403068471,1.0009745016874387,0.05528936115180419,0.921010181381252,True
ub_desat_bottom_stretch,0.5700000000000001,0.9993289579778852,0.05375102800352505,0.9887181982342403,0.05314461956088348,0.9142119090411095,True
ub_desat_bottom_stretch,0.5900000000000001,0.9998766302254634,0.05193482080429207,0.987428164955102,0.051281904804054174,0.9071506437154663,True
ub_desat_bottom_stretch,0.61,0.9788599468338832,0.04939099522475907,1.0067571136177762,0.04972473579118781,0.9020872642329469,True
ub_desat_bottom_stretch,0.63,0.9896453664765241,0.04870974208100442,0.995681168588048,0.0484993729168369,0.8925157141541231,True
ub_desat_bottom_stretch,0.65,0.9883028874086971,0.04832566237387095,0.996792098392261,0.04817063840384676,0.8916645300545045,True
ub_desat_bottom_stretch,0.67,0.9856436107287171,0.04854548947090107,0.9994700850468522,0.04851976449012256,0.8956706022868025,True
ub_desat_bottom_stretch,0.6900000000000001,0.9865064816114889,0.049133634415899845,0.9985604363405745,0.04906290342133922,0.8946976715128246,True
ub_desat_bottom_stretch,0.7100000000000001,0.9872325886311792,0.050031193554178836,0.997715694530463,0.04991690702509556,0.8927192410424301,True
ub_desat_bottom_stretch,0.7300000000000001,0.9899879070550661,0.05114037397432245,0.9947459325857445,0.050871679001871124,0.8888373509833809,True
ub_desat_bottom_stretch,0.75,0.9747442293337572,0.05234482103997347,1.0098932130025053,0.05286267950409995,0.9044084783599148,True
ub_desat_bottom_stretch,0.77,0.9791482961207182,0.05405475028548361,1.0053003366526712,0.05434125865967274,0.903377455594535,True
ub_desat_bottom_stretch,0.79,0.9707602238210373,0.055502211987403745,1.013289515828324,0.056239809512117336,0.9074344957808551,True
ub_desat_bottom_stretch,0.81,0.9736058081701348,0.057686260858860854,1.0102799664325295,0.05827927368410808,0.9113924066701322,True
ub_desat_bottom_stretch,0.8300000000000001,0.9740670502364288,0.05958896829079367,1.009277916197974,0.060141829744919384,0.9104418364363036,True
ub_desat_bottom_stretch,0.8500000000000001,0.9756140470434029,0.06143895422131154,1.0069577933501348,0.061866433768431824,0.9043648464472862,True
ub_desat_bottom_stretch,0.87,0.9692069742954763,0.06324708019133504,1.0125448932093142,0.06404050805813627,0.9075189130938617,True
ub_desat_bottom_stretch,0.89,0.9667538156867748,0.06585583742996978,1.0149744920436958,0.06684199514359579,0.9186017157326383,True
ub_desat_bottom_stretch,0.91,0.9679197861634897,0.0682961435685624,1.013161237950282,0.06919500536515485,0.918958127035793,True
ub_desat_bottom_stretch,0.93,0.9848965221272438,0.0714420486295418,0.9956448604434623,0.0711309085375552,0.904835129878955,True
ub_desat_bottom_stretch,0.9500000000000001,0.986023434444224,0.07421365010204047,0.9937958775276095,0.07375321952768427,0.9054793551707591,True
ub_desat_bottom_stretch,0.97,0.9851200887202269,0.07693658878461625,0.9971641287667474,0.07671840652569738,0.9197055342747353,True
mcpaf_desat,0.03,1.007347346545318,0.08868487592212619,1.0041763829967105,0.08905525792999275,0.9304085337673469,True
mcpaf_desat,0.05,1.0068752005748889,0.08526722476522351,1.0053580539180302,0.08572409115295639,0.9061775800702675,True
mcpaf_desat,0.07,1.0198550069744292,0.08260186604556251,0.9921833069568304,0.08195619261389134,0.9265549395806424,True
mcpaf_desat,0.09,1.0178513746087297,0.07761755735241335,0.9948977752856007,0.07722153513301856,0.8596987488941024,True
mcpaf_desat,0.11,1.020379735975565,0.07567113966348739,0.9925280034091564,0.07510572516589656,0.8678366954664246,True
mcpaf_desat,0.13,1.0014594459207165,0.07444233517319486,1.0108765109450177,0.07525200804647879,0.8765746076873462,True
mcpaf_desat,0.15,0.9986302229001638,0.07145678464888666,1.0144268552130955,0.07248768133500949,0.8572341463811738,True
mcpaf_desat,0.17,0.9988660779236904,0.07013321267627648,1.013144431252572,0.0710550738688218,0.8704234366331683,True
mcpaf_desat,0.19,1.0135913258322062,0.06852105286014527,0.9985087440220911,0.06841887043045497,0.8889530359179257,True
mcpaf_desat,0.21,1.0156914071340786,0.06663249437252834,0.9960595548224301,0.06636993268140866,0.8874625310073841,True
mcpaf_desat,0.23,1.0161938527508465,0.0643526169402679,0.9954647852537264,0.06406076400295911,0.8758227705912098,True
mcpaf_desat,0.25,1.022112477421637,0.06088816001744037,0.9900849949133929,0.0602844536011533,0.845282722014151,True
mcpaf_desat,0.27,1.020760957088216,0.059313597521056485,0.9906168719572062,0.05875705044083767,0.8400516257978748,True
mcpaf_desat,0.29000000000000004,1.0186972799484468,0.05782607677462972,0.9918662274211829,0.057355732617019664,0.8325738168049903,True
mcpaf_desat,0.31000000000000005,1.0129765342085144,0.05812434424935204,0.9961943999052271,0.05790314623936809,0.8502404651339601,True
mcpaf_desat,0.32999999999999996,1.0140706738100838,0.05641349272232514,0.994366701867365,0.05609569869911705,0.8370886778108324,True
mcpaf_desat,0.35,1.0147245942691332,0.055339489763751464,0.9923660827373312,0.05491703267753668,0.8321442130713761,True
mcpaf_desat,0.37,1.010070627505723,0.053899447231033785,0.995620642480296,0.05366340228149467,0.8168465852715283,True
mcpaf_desat,0.39,1.0140371504488055,0.05236974023824526,0.9909243566085406,0.05189445115133959,0.7995000041278683,True
mcpaf_desat,0.41000000000000003,1.0046076403579218,0.05312695333747164,0.9979728632514048,0.053019257738020346,0.8058219620047428,True
mcpaf_desat,0.43000000000000005,1.0023208084994981,0.055319900182499944,0.9974034844603498,0.055176261202024186,0.8301125580229907,True
mcpaf_desat,0.44999999999999996,0.9999995588695288,0.05494805258047712,0.9981301874126485,0.05484531002011169,0.8223902982899154,True
mcpaf_desat,0.47,1.003394954294372,0.054692057904745864,0.9930913341206248,0.05431420875042653,0.8190102691485261,True
mcpaf_desat,0.49,0.9968386679418126,0.056155013404992855,0.997272540948012,0.0560018529053669,0.8396272483913049,True
mcpaf_desat,0.51,0.9915501456369535,0.05690335486086862,0.9998110353718117,0.05689260213957467,0.8509336239070021,True
mcpaf_desat,0.53,0.9899715420516325,0.05693935720954304,0.9993003249647632,0.05689951816278109,0.8563032661969701,True
mcpaf_desat,0.55,0.9887266963325907,0.057029461799069134,0.9986632007330177,0.056953224856339746,0.8650845955779985,True
mcpaf_desat,0.5700000000000001,0.9908285872380254,0.05662348666738499,0.9953056512274366,0.05635767627224969,0.865184014816496,True
mcpaf_desat,0.5900000000000001,0.9756443039762548,0.056155397359753605,1.0084373834637184,0.05662920198083533,0.8718653523595871,True
mcpaf_desat,0.61,0.990986041798788,0.055029718266059006,0.9927324508138018,0.05462978708185779,0.8463245740699581,True
mcpaf_desat,0.63,0.9718304745454672,0.0542744632564918,1.0095422048060554,0.054792361300623975,0.8444530112737489,True
mcpaf_desat,0.65,0.9747513740391993,0.055235076252037704,1.0064396588829314,0.05559077130147353,0.8473294342987279,True
mcpaf_desat,0.67,0.9706570208947417,0.05711237882945087,1.0104728227268664,0.057710506648441344,0.8626561278369204,True
mcpaf_desat,0.6900000000000001,0.9682475551202736,0.05835317962224921,1.012078052597205,0.05905797239494089,0.8601022280909336,True
mcpaf_desat,0.7100000000000001,0.9676216026170961,0.059956703831336854,1.0120092511368912,0.06067673894498759,0.8580345876134498,True
mcpaf_desat,0.7300000000000001,0.9665993166919091,0.06218109594802448,1.0128206675308664,0.062978299105879,0.8636552851049732,True
mcpaf_desat,0.75,0.9630937690227394,0.06255404365614746,1.0137899678441877,0.06341666190668965,0.840885184246238,True
mcpaf_desat,0.77,0.9649433041208174,0.06439833002495662,1.0107851360362168,0.06509287477478097,0.8336372479166156,True
mcpaf_desat,0.79,0.9587899233220427,0.06599649573086996,1.014965483870861,0.06698416522326364,0.8319540930554735,True
mcpaf_desat,0.81,0.9713687156458036,0.06893242740499853,1.0025784948725238,0.06911016931561294,0.8200938853505862,True
mcpaf_desat,0.8300000000000001,0.9710765534589858,0.07193975722493527,1.001872065657324,0.07207443317383229,0.8327686902872147,True
mcpaf_desat,0.8500000000000001,0.9694526142242208,0.07452242390989776,1.0023386055298036,0.07469670246254781,0.8328913151601464,True
mcpaf_desat,0.87,0.9697851371768706,0.07723206006761855,1.0009726508301906,0.07730717989496065,0.8272510196286103,True
mcpaf_desat,0.89,0.9696224806380845,0.07905093971917504,0.9988912319907352,0.0789632905661121,0.8080537061190155,True
mcpaf_desat,0.91,0.9666266434168247,0.07962797754912862,0.9975716101841926,0.07943460977939498,0.7873315212396375,True
mcpaf_desat,0.93,0.930675787042069,0.07961785173838176,1.0276953625391807,0.08182289700686698,0.8374265944962853,True
mcpaf_desat,0.9500000000000001,0.937167692694215,0.08361565262883604,1.0205340209295368,0.08533261818995344,0.8390437362172172,True
mcpaf_desat,0.97,0.9267535766448225,0.08682985838173418,1.0309461283055288,0.08951690631996623,0.8734143093898566,True
